,index,0
112,"('covid19', 'vaccine', 'work')",2
113,"('show', 'covid19', 'vaccine')",2
114,"('pfizerbiontech', 'show', 'covid19')",2
115,"('lawsuit', 'pfizerbiontech', 'show')",2
116,"('moderna', 'lawsuit', 'pfizerbiontech')",2
117,"('victim', 'moderna', 'lawsuit')",2
118,"('target', 'victim', 'moderna')",2
119,"('criminal', 'target', 'victim')",2
120,"('used', 'criminal', 'target')",2
121,"('feature', 'used', 'criminal')",2
122,"('location', 'feature', 'used')",2
123,"('precise', 'location', 'feature')",2
124,"('instagram', 'precise', 'location')",2
125,"('service', 'instagram', 'precise')",2
126,"('revenue', 'service', 'instagram')",2
127,"('capitol', 'attack', '911')",2
128,"('6', 'capitol', 'attack')",2
129,"('jan', '6', 'capitol')",2
130,"('owe', 'irs', 'anything')",2
131,"('paid', 'tax', 'owe')",2
132,"('american', 'paid', 'tax')",2
133,"('innocent', 'american', 'paid')",2
134,"('audit', 'innocent', 'american')",2
135,"('result', 'audit', 'innocent')",2
136,"('even', 'result', 'audit')",2
137,"('would', 'even', 'result')",2
138,"('income', 'would', 'even')",2
139,"('regardless', 'income', 'would')",2
140,"('taxpayer', 'regardless', 'income')",2
141,"('all', 'taxpayer', 'regardless')",2
142,"('rise', 'all', 'taxpayer')",2
143,"('would', 'rise', 'all')",2
144,"('rate', 'would', 'rise')",2
145,"('audit', 'rate', 'would')",2
146,"('irs', 'audit', 'rate')",2
147,"('staff', 'irs', 'audit')",2
148,"('tax', 'owe', 'irs')",2
149,"('irs', 'anything', 'another')",2
150,"('investigating', 'jan', '6')",2
151,"('anything', 'another', 'continent')",2
152,"('time', 'investigating', 'jan')",2
153,"('spent', 'time', 'investigating')",2
154,"('fbi', 'spent', 'time')",2
155,"('the', 'fbi', 'spent')",2
156,"('origin', 'the', 'fbi')",2
157,"('unknown', 'origin', 'the')",2
158,"('creature', 'unknown', 'origin')",2
159,"('sea', 'creature', 'unknown')",2
160,"('homicidal', 'sea', 'creature')",2
161,"('home', 'homicidal', 'sea')",2
162,"('also', 'home', 'homicidal')",2
163,"('antarctica', 'also', 'home')",2
164,"('beneath', 'antarctica', 'also')",2
165,"('exist', 'beneath', 'antarctica')",2
166,"('may', 'exist', 'beneath')",2
167,"('continent', 'may', 'exist')",2
168,"('another', 'continent', 'may')",2
169,"('gravely', 'concerned', 'el')",2
170,"('scientist', 'gravely', 'concerned')",2
171,"('ever', 'scientist', 'gravely')",2
172,"('michels', 'think', 'gay')",2
173,"('arson', 'attack', 'summer')",2
174,"('targeted', 'arson', 'attack')",2
175,"('church', 'targeted', 'arson')",2
176,"('three', 'church', 'targeted')",2
177,"('public', 'three', 'church')",2
178,"('people', 'public', 'three')",2
179,"('gay', 'people', 'public')",2
180,"('think', 'gay', 'people')",2
181,"('tim', 'michels', 'think')",2
182,"('faster', 'ever', 'scientist')",2
183,"('say', 'tim', 'michels')",2
184,"('democrat', 'say', 'tim')",2
185,"('voter', 'democrat', 'say')",2
186,"('disenfranchises', 'voter', 'democrat')",2
187,"('exhaustion', 'disenfranchises', 'voter')",2
188,"('ballot', 'exhaustion', 'disenfranchises')",2
189,"('process', 'ballot', 'exhaustion')",2
190,"('convoluted', 'process', 'ballot')",2
191,"('attack', 'summer', 'protect')",2
192,"('summer', 'protect', 'unborn')",2
193,"('protect', 'unborn', 'baby')",2
194,"('unborn', 'baby', 'woman')",2
195,"('pay', 'sixtyfour', 'member')",2
196,"('200k', 'pay', 'sixtyfour')",2
197,"('making', '200k', 'pay')",2
198,"('tax', 'making', '200k')",2
199,"('raising', 'tax', 'making')",2
200,"('forestry', 'raising', 'tax')",2
201,"('urban', 'forestry', 'raising')",2
202,"('billion', 'urban', 'forestry')",2
203,"('15', 'billion', 'urban')",2
204,"('spending', '15', 'billion')",2
205,"('warnock', 'spending', '15')",2
206,"('raphael', 'warnock', 'spending')",2
207,"('biden', 'raphael', 'warnock')",2
208,"('joe', 'biden', 'raphael')",2
209,"('need', 'joe', 'biden')",2
210,"('woman', 'need', 'joe')",2
211,"('baby', 'woman', 'need')",2
212,"('thanks', 'convoluted', 'process')",2
213,"('republican', 'thanks', 'convoluted')",2
214,"('voted', 'republican', 'thanks')",2
215,"('care', 'away', 'million')",2
216,"('stripping', 'health', 'care')",2
217,"('support', 'stripping', 'health')",2
218,"('barnes', 'support', 'stripping')",2
219,"('mandela', 'barnes', 'support')",2
220,"('say', 'mandela', 'barnes')",2
221,"('eligible', 'say', 'mandela')",2
222,"('hispanic', 'eligible', 'say')",2
223,"('black', 'hispanic', 'eligible')",2
224,"('but', 'black', 'hispanic')",2
225,"('homebuyers', 'but', 'black')",2
226,"('firsttime', 'homebuyers', 'but')",2
227,"('program', 'firsttime', 'homebuyers')",2
228,"('loan', 'program', 'firsttime')",2
229,"('home', 'loan', 'program')",2
230,"('mortgage', 'home', 'loan')",2
231,"('new', 'mortgage', 'home')",2
232,"('announced', 'new', 'mortgage')",2
233,"('health', 'care', 'away')",2
234,"('away', 'million', 'gov')",2
235,"('voter', 'voted', 'republican')",2
236,"('million', 'gov', 'ron')",2
237,"('alaska', 'voter', 'voted')",2
238,"('60', 'alaska', 'voter')",2
239,"('corporation', '60', 'alaska')",2
240,"('big', 'corporation', '60')",2
241,"('million', 'big', 'corporation')",2
242,"('624', 'million', 'big')",2
243,"('away', '624', 'million')",2
244,"('giving', 'away', '624')",2
245,"('billion', 'giving', 'away')",2
246,"('15', 'billion', 'giving')",2
247,"('class', '15', 'billion')",2
248,"('middle', 'class', '15')",2
249,"('tax', 'middle', 'class')",2
250,"('raised', 'tax', 'middle')",2
251,"('desantis', 'raised', 'tax')",2
252,"('ron', 'desantis', 'raised')",2
253,"('gov', 'ron', 'desantis')",2
254,"('sixtyfour', 'member', 'congress')",2
255,"('member', 'congress', 'republican')",2
256,"('congress', 'republican', 'democrat')",2
257,"('fbi', 'targeting', 'trump')",2
258,"('87000', 'new', 'agent')",2
259,"('hiring', '87000', 'new')",2
260,"('irs', 'hiring', '87000')",2
261,"('the', 'irs', 'hiring')",2
262,"('lied', 'the', 'irs')",2
263,"('biden', 'lied', 'the')",2
264,"('trump', 'biden', 'lied')",2
265,"('targeting', 'trump', 'biden')",2
266,"('entire', 'fbi', 'targeting')",2
267,"('republican', 'democrat', 'broken')",2
268,"('behind', 'entire', 'fbi')",2
269,"('house', 'behind', 'entire')",2
270,"('white', 'house', 'behind')",2
271,"('prove', 'white', 'house')",2
272,"('document', 'prove', 'white')",2
273,"('country', 'document', 'prove')",2
274,"('pouring', 'country', 'document')",2
275,"('immigrant', 'pouring', 'country')",2
276,"('new', 'agent', 'police')",2
277,"('agent', 'police', 'people')",2
278,"('police', 'people', 'owe')",2
279,"('people', 'owe', 'federal')",2
280,"('spinning', 'faster', 'ever')",2
281,"('started', 'spinning', 'faster')",2
282,"('earth', 'started', 'spinning')",2
283,"('the', 'earth', 'started')",2
284,"('lie', 'the', 'earth')",2
285,"('tell', 'lie', 'the')",2
286,"('right', 'tell', 'lie')",2
287,"('legal', 'right', 'tell')",2
288,"('sought', 'legal', 'right')",2
289,"('news', 'sought', 'legal')",2
290,"('fox', 'news', 'sought')",2
291,"('forgiven', 'fox', 'news')",2
292,"('loan', 'forgiven', 'fox')",2
293,"('student', 'loan', 'forgiven')",2
294,"('tax', 'student', 'loan')",2
295,"('federal', 'tax', 'student')",2
296,"('owe', 'federal', 'tax')",2
297,"('illegal', 'immigrant', 'pouring')",2
298,"('flood', 'illegal', 'immigrant')",2
299,"('overwhelming', 'flood', 'illegal')",2
300,"('stop', 'overwhelming', 'flood')",2
301,"('identification', 'buy', 'whipped')",2
302,"('show', 'identification', 'buy')",2
303,"('need', 'show', 'identification')",2
304,"('york', 'need', 'show')",2
305,"('new', 'york', 'need')",2
306,"('in', 'new', 'york')",2
307,"('anything', 'in', 'new')",2
308,"('refuse', 'anything', 'in')",2
309,"('washington', 'refuse', 'anything')",2
310,"('yet', 'washington', 'refuse')",2
311,"('trading', 'yet', 'washington')",2
312,"('stock', 'trading', 'yet')",2
313,"('insider', 'stock', 'trading')",2
314,"('stop', 'insider', 'stock')",2
315,"('law', 'stop', 'insider')",2
316,"('broken', 'law', 'stop')",2
317,"('democrat', 'broken', 'law')",2
318,"('buy', 'whipped', 'cream')",2
319,"('whipped', 'cream', 'vote')",2
320,"('cream', 'vote', 'waterfueled')",2
321,"('vote', 'waterfueled', 'car')",2
322,"('patrol', 'stop', 'overwhelming')",2
323,"('border', 'patrol', 'stop')",2
324,"('tool', 'border', 'patrol')",2
325,"('last', 'tool', 'border')",2
326,"('42', 'last', 'tool')",2
327,"('title', '42', 'last')",2
328,"('order', 'title', '42')",2
329,"('health', 'order', 'title')",2
330,"('public', 'health', 'order')",2
331,"('the', 'public', 'health')",2
332,"('gallon', 'the', 'public')",2
333,"('22', 'gallon', 'the')",2
334,"('ny', '22', 'gallon')",2
335,"('la', 'ny', '22')",2
336,"('travel', 'la', 'ny')",2
337,"('car', 'travel', 'la')",2
338,"('waterfueled', 'car', 'travel')",2
339,"('pandemic', 'started', 'bank')",1
340,"('started', 'bank', 'america')",1
