,index,0
294,"('dealer',)",3
295,"('einen',)",3
296,"('legacy',)",3
297,"('5',)",3
298,"('american',)",2
299,"('annually',)",2
300,"('edt',)",2
301,"('want',)",2
302,"('plant',)",2
303,"('percent',)",2
304,"('0102',)",2
305,"('worker',)",2
306,"('22',)",2
307,"('wearing',)",2
308,"('china',)",2
309,"('january',)",2
310,"('month',)",2
311,"('labor',)",2
312,"('argues',)",2
313,"('investor',)",2
314,"('block',)",2
315,"('end',)",2
316,"('freedom',)",2
317,"('state',)",2
318,"('seit',)",2
319,"('association',)",2
320,"('gigafactories',)",2
321,"('buy',)",2
322,"('alle',)",2
323,"('inflation',)",2
324,"('auswirkungen',)",2
325,"('kann',)",2
326,"('aktienkurs',)",2
327,"('haben',)",2
328,"('beitrag',)",2
329,"('erschien',)",2
330,"('zuerst',)",2
331,"('hebelscheinspekulant',)",2
332,"('advisor',)",2
333,"('reduction',)",2
334,"('far',)",2
335,"('gigawattstunden',)",2
336,"('hamburg',)",2
337,"('stocarea',)",2
338,"('energiei',)",2
339,"('se',)",2
340,"('orasul',)",2
341,"('milioane',)",2
342,"('file',)",2
343,"('din',)",2
344,"('welche',)",2
345,"('gesplittet',)",2
346,"('seine',)",2
347,"('zeigen',)",2
348,"('so',)",2
349,"('wrote',)",2
350,"('aktionare',)",2
351,"('gibt',)",2
352,"('posted',)",2
353,"('eilmeldung',)",2
354,"('unbedingt',)",2
355,"('anschauen',)",2
356,"('neue',)",2
357,"('wahrend',)",2
358,"('hintergrunde',)",2
359,"('beachten',)",2
360,"('diese',)",2
361,"('prognose',)",2
362,"('extrem',)",2
363,"('deshalb',)",2
364,"('wollen',)",2
365,"('ihnen',)",2
366,"('sofort',)",2
367,"('last',)",2
368,"('bangkok',)",2
369,"('registered',)",2
370,"('kong',)",2
371,"('elektroautos',)",2
372,"('kao',)",2
373,"('sa',)",2
374,"('smo',)",2
375,"('je',)",2
376,"('sajmu',)",2
377,"('lange',)",2
378,"('das',)",2
379,"('aktuellen',)",2
380,"('towards',)",2
381,"('ruckruf',)",2
382,"('teslafahrer',)",2
383,"('werkstatt',)",2
384,"('ihre',)",2
385,"('signaling',)",2
386,"('pack',)",2
387,"('expanding',)",2
388,"('deployed',)",2
389,"('available',)",2
390,"('nasdaq',)",2
391,"('despite',)",2
392,"('immer',)",2
393,"('0',)",2
394,"('future',)",2
395,"('morning',)",2
396,"('now',)",2
397,"('lache',)",2
398,"('rod',)",2
399,"('analyst',)",2
400,"('360',)",2
401,"('esla',)",2
402,"('closed',)",2
403,"('27021',)",2
404,"('08',)",2
405,"('picked',)",2
406,"('industrial',)",2
407,"('p',)",2
408,"('fallonafp',)",2
409,"('500',)",2
410,"('video',)",2
411,"('sighting',)",2
412,"('dow',)",2
413,"('case',)",2
414,"('prior',)",2
415,"('jones',)",2
416,"('previously',)",2
417,"('100000',)",2
418,"('ein',)",2
419,"('bu',)",2
420,"('unter',)",2
421,"('angepeilten',)",2
422,"('gain',)",2
423,"('wood',)",2
424,"('hersteller',)",2
425,"('groten',)",2
426,"('innovation',)",2
427,"('viel',)",2
428,"('doppelt',)",2
429,"('funftel',)",2
430,"('marktanteil',)",2
431,"('kame',)",2
432,"('etf',)",2
433,"('sondern',)",2
434,"('nur',)",2
435,"('official',)",2
436,"('launched',)",2
437,"('recruitment',)",2
438,"('teslachef',)",2
439,"('16',)",2
440,"('policy',)",2
441,"('15',)",2
442,"('teslaauslieferungen',)",2
443,"('diesem',)",2
444,"('batterieproduktion',)",2
445,"('hong',)",2
446,"('farkl',)",2
447,"('owner',)",2
448,"('motor',)",2
449,"('ozellikleri',)",2
450,"('bununla',)",2
451,"('jahrlich',)",2
452,"('stampfen',)",2
453,"('boden',)",2
454,"('zur',)",2
455,"('elektroautopionier',)",2
456,"('gigafabriken',)",2
457,"('weitere',)",2
458,"('acht',)",2
459,"('sieben',)",2
460,"('august',)",2
461,"('wachsen',)",2
462,"('13',)",2
463,"('faktor',)",2
464,"('aktionar',)",2
465,"('berlin',)",2
466,"('charging',)",2
467,"('consistent',)",2
468,"('ini',)",2
469,"('artikel',)",2
470,"('05',)",2
471,"('saat',)",2
472,"('pm',)",2
473,"('advertising',)",2
474,"('vollstandigen',)",2
475,"('dari',)",2
476,"('use',)",2
477,"('bahkan',)",2
478,"('lagi',)",2
479,"('pintar',)",2
480,"('mile',)",2
481,"('full',)",2
482,"('charge',)",2
483,"('nanti',)",2
484,"('100',)",2
485,"('pada',)",2
486,"('take',)",2
487,"('management',)",2
488,"('specifically',)",2
489,"('satu',)",2
490,"('melampaui',)",2
491,"('menggunakan',)",2
492,"('menganalisis',)",2
493,"('mendatang',)",2
494,"('tertinggi',)",2
495,"('mencapai',)",2
496,"('pengembangan',)",2
497,"('terbaru',)",2
498,"('laporan',)",2
499,"('menurut',)",2
500,"('government',)",2
501,"('sekadar',)",2
502,"('di',)",2
503,"('berhenti',)",2
504,"('tidak',)",2
505,"('tampaknya',)",2
506,"('team',)",2
507,"('inovasi',)",2
508,"('namun',)",2
509,"('dengan',)",2
510,"('chip',)",2
511,"('system',)",2
512,"('multiple',)",2
513,"('mengungkapkan',)",2
514,"('catch',)",2
515,"('kaufen',)",2
516,"('debt',)",2
517,"('like',)",2
518,"('especially',)",2
519,"('inside',)",2
520,"('groe',)",2
521,"('still',)",2
522,"('three',)",2
523,"('nine',)",2
524,"('196880',)",2
525,"('source',)",2
526,"('dabei',)",2
527,"('search',)",2
528,"('many',)",2
529,"('bit',)",2
530,"('ramp',)",2
531,"('vom',)",2
532,"('allzeithoch',)",2
533,"('abstand',)",2
534,"('investment',)",2
535,"('day',)",2
536,"('email',)",2
537,"('sebuah',)",2
538,"('leasing',)",2
539,"('perusahaan',)",2
540,"('worth',)",2
541,"('oleh',)",2
542,"('baru',)",2
543,"('alone',)",2
544,"('statista',)",2
545,"('studi',)",2
546,"('device',)",2
547,"('moody',)",2
548,"('coming',)",2
549,"('foto',)",2
550,"('biggest',)",2
551,"('generation',)",2
552,"('top',)",2
553,"('position',)",2
554,"('strong',)",2
555,"('twitter',)",2
556,"('menemukan',)",2
557,"('handeln',)",2
558,"('accustomed',)",2
559,"('glimpse',)",2
560,"('city',)",2
561,"('started',)",2
562,"('2003',)",2
563,"('roadster',)",2
564,"('delivered',)",2
565,"('2008',)",2
566,"('give',)",2
567,"('significantly',)",2
568,"('background',)",2
569,"('thousand',)",2
570,"('propulsion',)",2
571,"('pa',)",2
572,"('2012',)",2
573,"('936000',)",2
574,"('significant',)",2
575,"('ne',)",2
576,"('large',)",2
577,"('scale',)",2
578,"('pioneer',)",2
579,"('quite',)",2
580,"('growth',)",2
581,"('here',)",2
582,"('version',)",2
583,"('presentation',)",2
584,"('3d',)",2
585,"('claim',)",2
586,"('receive',)",2
587,"('real',)",2
588,"('batteryelectric',)",2
589,"('preowned',)",2
590,"('juste',)",2
591,"('tout',)",2
592,"('amazing',)",2
593,"('warranty',)",2
594,"('moment',)",2
595,"('plaintiff',)",2
596,"('son',)",2
597,"('teslaaktionare',)",2
598,"('kuadriliun',)",2
599,"('11',)",2
600,"('detik',)",2
601,"('operasi',)",2
602,"('little',)",2
603,"('otak',)",2
604,"('tepatnya',)",2
605,"('freitag',)",1
606,"('store',)",1
607,"('adviser',)",1
608,"('konusunda',)",1
609,"('move',)",1
610,"('come',)",1
611,"('25',)",1
612,"('april',)",1
613,"('development',)",1
614,"('operate',)",1
615,"('thai',)",1
616,"('related',)",1
617,"('performans',)",1
618,"('mounted',)",1
619,"('initial',)",1
620,"('guclu',)",1
621,"('capital',)",1
622,"('frage',)",1
623,"('ranging',)",1
624,"('gunstiger',)",1
625,"('gratis',)",1
626,"('inception',)",1
627,"('otomobili',)",1
628,"('umfangreiche',)",1
629,"('isin',)",1
630,"('nationasia',)",1
631,"('network',)",1
632,"('maker',)",1
633,"('sichern',)",1
634,"('aklnza',)",1
635,"('nimmt',)",1
636,"('penetrate',)",1
637,"('yars',)",1
638,"('verkaufsalarm',)",1
639,"('einstieg',)",1
640,"('cogu',)",1
641,"('gelebilecek',)",1
642,"('baht',)",1
643,"('derecede',)",1
644,"('loss',)",1
645,"('gibi',)",1
646,"('pivoting',)",1
647,"('sorular',)",1
648,"('quickly',)",1
649,"('steigt',)",1
650,"('223875',)",1
651,"('kurs',)",1
652,"('technologythe',)",1
653,"('27082020',)",1
654,"('einer',)",1
655,"('success',)",1
656,"('hinnehmen',)",1
657,"('042',)",1
658,"('sell',)",1
659,"('directly',)",1
660,"('something',)",1
661,"('sit',)",1
662,"('automobile',)",1
663,"('verlust',)",1
664,"('icerigimizle',)",1
665,"('engine',)",1
666,"('steam',)",1
667,"('gasoline',)",1
668,"('story',)",1
669,"('cap',)",1
670,"('surpassed',)",1
671,"('inanlmaz',)",1
672,"('bakmndan',)",1
673,"('became',)",1
674,"('globally',)",1
675,"('achieve',)",1
676,"('feat',)",1
677,"('none',)",1
678,"('olacagz',)",1
679,"('challenge',)",1
680,"('dominance',)",1
681,"('mocked',)",1
682,"('yantlams',)",1
683,"('compared',)",1
684,"('uselektroautoherstellers',)",1
685,"('doubled',)",1
686,"('suffering',)",1
687,"('ile',)",1
688,"('browser',)",1
689,"('even',)",1
690,"('timo',)",1
691,"('articleyour',)",1
692,"('prolific',)",1
693,"('cathie',)",1
694,"('nutzel',)",1
695,"('escaped',)",1
696,"('carnage',)",1
697,"('generiert',)",1
698,"('head',)",1
699,"('inlisten',)",1
700,"('istreuters',)",1
701,"('1230',)",1
702,"('read',)",1
703,"('verkaufssignal',)",1
704,"('damit',)",1
705,"('flagship',)",1
706,"('not',)",1
707,"('support',)",1
708,"('aufgelost',)",1
709,"('others',)",1
710,"('zuge',)",1
711,"('sei',)",1
712,"('schwachen',)",1
713,"('gesamtmarkts',)",1
714,"('teslaaktienanalyse',)",1
715,"('druck',)",1
716,"('geraten',)",1
717,"('worstperforming',)",1
718,"('sector',)",1
719,"('stark',)",1
720,"('wwwaktiencheckde',)",1
721,"('kulmbach',)",1
722,"('zudem',)",1
723,"('contrast',)",1
724,"('audio',)",1
725,"('html5',)",1
726,"('monster',)",1
727,"('min',)",1
728,"('unten',)",1
729,"('steep',)",1
730,"('57',)",1
731,"('tickersymbol',)",1
732,"('a1cx3t',)",1
733,"('wkn',)",1
734,"('value',)",1
735,"('known',)",1
736,"('us88160r1014',)",1
737,"('anlegermagazin',)",1
738,"('yet',)",1
739,"('5500',)",1
740,"('cut',)",1
741,"('investing',)",1
742,"('kapasitede',)",1
743,"('innovative',)",1
744,"('yarsacak',)",1
745,"('longterm',)",1
746,"('horizon',)",1
747,"('papier',)",1
748,"('aktie',)",1
749,"('lost',)",1
750,"('doppeltopformation',)",1
751,"('tl0',)",1
752,"('habe',)",1
753,"('kurzlich',)",1
754,"('erst',)",1
755,"('gut',)",1
756,"('klicken',)",1
757,"('allzu',)",1
758,"('momentan',)",1
759,"('sehe',)",1
760,"('lupe',)",1
761,"('smartbroker',)",1
762,"('analyse',)",1
763,"('volume',)",1
764,"('arkk',)",1
765,"('high',)",1
766,"('nasdaqsymbol',)",1
767,"('producing',)",1
768,"('271',)",1
769,"('aktienanalyse',)",1
770,"('grande',)",1
771,"('guilty',)",1
772,"('juli',)",1
773,"('provisionsfrei',)",1
774,"('batteriekapazitat',)",1
775,"('derzeitigen',)",1
776,"('worthless',)",1
777,"('30fache',)",1
778,"('steigen',)",1
779,"('langfristig',)",1
780,"('belaufe',)",1
781,"('bedarf',)",1
782,"('3000',)",1
783,"('erklarte',)",1
784,"('practically',)",1
785,"('anfang',)",1
786,"('ots',)",1
787,"('quietscht',)",1
788,"('vorderachse',)",1
789,"('unerwartet',)",1
790,"('sonst',)",1
791,"('leisen',)",1
792,"('premiumelektroautos',)",1
793,"('weckt',)",1
794,"('ehrgeiz',)",1
795,"('alleging',)",1
796,"('ingenieure',)",1
797,"('7500',)",1
798,"('federal',)",1
799,"('got',)",1
800,"('buyer',)",1
801,"('operation',)",1
802,"('entry',)",1
803,"('aligned',)",1
804,"('725000',)",1
805,"('nyse',)",1
806,"('stand',)",1
807,"('nguyen',)",1
808,"('hugh',)",1
809,"('lead',)",1
810,"('raised',)",1
811,"('joining',)",1
812,"('list',)",1
813,"('brokerage',)",1
814,"('turning',)",1
815,"('bullish',)",1
816,"('president',)",1
817,"('joe',)",1
818,"('biden',)",1
819,"('signed',)",1
820,"('while',)",1
821,"('provision',)",1
822,"('measure',)",1
823,"('adoption',)",1
824,"('nachdem',)",1
825,"('jahres',)",1
826,"('developer',)",1
827,"('investitia',)",1
828,"('peste',)",1
829,"('90',)",1
830,"('epaefe',)",1
831,"('face',)",1
832,"('parte',)",1
833,"('grupul',)",1
834,"('cehesc',)",1
835,"('producator',)",1
836,"('energetice',)",1
837,"('zona',)",1
838,"('libera',)",1
839,"('ridica',)",1
840,"('ganzen',)",1
841,"('92',)",1
842,"('facilitatile',)",1
843,"('oferite',)",1
844,"('pozitionarea',)",1
845,"('iau',)",1
846,"('convins',)",1
847,"('pe',)",1
848,"('investitori',)",1
849,"('aleaga',)",1
850,"('aceasta',)",1
851,"('uzina',)",1
852,"('investi',)",1
853,"('compania',)",1
854,"('result',)",1
855,"('certified',)",1
856,"('storenden',)",1
857,"('quietschgerauschen',)",1
858,"('fahrzeugen',)",1
859,"('reihen',)",1
860,"('berichteten',)",1
861,"('prasentiert',)",1
862,"('ersatzteilhersteller',)",1
863,"('ag',)",1
864,"('http',)",1
865,"('wwwmeylecom',)",1
866,"('automechanika',)",1
867,"('losung',)",1
868,"('neuen',)",1
869,"('hdquerlenker',)",1
870,"('schockiert',)",1
871,"('unglaublichen',)",1
872,"('ganz',)",1
873,"('besonders',)",1
874,"('o',)",1
875,"('sued',)",1
876,"('action',)",1
877,"('class',)",1
878,"('inspection',)",1
879,"('say',)",1
880,"('homecharging',)",1
881,"('violating',)",1
882,"('uniform',)",1
883,"('walmart',)",1
884,"('1945',)",1
885,"('supreme',)",1
886,"('court',)",1
887,"('established',)",1
888,"('precedent',)",1
889,"('allowing',)",1
890,"('kadar',)",1
891,"('enforcing',)",1
892,"('overly',)",1
893,"('broad',)",1
894,"('effectively',)",1
895,"('cmc',)",1
896,"('google',)",1
897,"('fremont',)",1
898,"('california',)",1
899,"('black',)",1
900,"('shirt',)",1
901,"('united',)",1
902,"('auto',)",1
903,"('logo',)",1
904,"('published',)",1
905,"('searched',)",1
906,"('revealed',)",1
907,"('involving',)",1
908,"('nlrb',)",1
909,"('overruled',)",1
910,"('released',)",1
911,"('antitrust',)",1
912,"('law',)",1
913,"('away',)",1
914,"('conspired',)",1
915,"('direct',)",1
916,"('mussten',)",1
917,"('reutersaly',)",1
918,"('songfile',)",1
919,"('detroit',)",1
920,"('ap',)",1
921,"('national',)",1
922,"('relation',)",1
923,"('stunden',)",1
924,"('reversed',)",1
925,"('trumpera',)",1
926,"('turbulenten',)",1
927,"('finding',)",1
928,"('ca',)",1
929,"('kursverlust',)",1
930,"('monthly',)",1
931,"('data',)",1
932,"('insignia',)",1
933,"('32',)",1
934,"('updated',)",1
935,"('brand',)",1
936,"('role',)",1
937,"('niemand',)",1
938,"('60',)",1
939,"('global',)",1
940,"('repair',)",1
941,"('allegedly',)",1
942,"('brought',)",1
943,"('165',)",1
944,"('capacity',)",1
945,"('200',)",1
946,"('wochenstart',)",1
947,"('dieser',)",1
948,"('meldung',)",1
949,"('gerechnet',)",1
950,"('ship',)",1
951,"('get',)",1
952,"('purchased',)",1
953,"('believed',)",1
954,"('show',)",1
955,"('expansion',)",1
956,"('automotive',)",1
957,"('hub',)",1
958,"('advertised',)",1
959,"('bangkokbased',)",1
960,"('posting',)",1
961,"('offering',)",1
962,"('york',)",1
963,"('27',)",1
964,"('over',)",1
965,"('630000',)",1
966,"('popular',)",1
967,"('conference',)",1
968,"('at',)",1
969,"('texas',)",1
970,"('with',)",1
971,"('assembly',)",1
972,"('hope',)",1
973,"('sufficient',)",1
974,"('region',)",1
975,"('order',)",1
976,"('meet',)",1
977,"('carmaker',)",1
978,"('successfully',)",1
979,"('complete',)",1
980,"('line',)",1
981,"('early',)",1
982,"('letter',)",1
983,"('fund',)",1
984,"('hedge',)",1
985,"('q2',)",1
986,"('revenue',)",1
987,"('traded',)",1
988,"('worldwide',)",1
989,"('ordered',)",1
990,"('took',)",1
991,"('turkiyede',)",1
992,"('return',)",1
993,"('verbessern',)",1
994,"('kursgewinn',)",1
995,"('6119',)",1
996,"('erzielt',)",1
997,"('2023',)",1
998,"('war',)",1
999,"('gleichzeitig',)",1
1000,"('smartbrokerde',)",1
1001,"('anzeige',)",1
1002,"('werbung',)",1
1003,"('rest',)",1
1004,"('autoindustrie',)",1
1005,"('uberholen',)",1
1006,"('bi',)",1
1007,"('absetzen',)",1
1008,"('dafur',)",1
1009,"('waren',)",1
1010,"('milliardeninvestitionen',)",1
1011,"('notwendig',)",1
1012,"('mengen',)",1
1013,"('rohstoffen',)",1
1014,"('delisuaracom',)",1
1015,"('istimewa',)",1
1016,"('745',)",1
1017,"('borse',)",1
1018,"('konnte',)",1
1019,"('voran',)",1
1020,"('flowtesla',)",1
1021,"('anticipating',)",1
1022,"('announcement',)",1
1023,"('believing',)",1
1024,"('quebec',)",1
1025,"('canada',)",1
1026,"('offer',)",1
1027,"('prime',)",1
1028,"('kommt',)",1
1029,"('13split',)",1
1030,"('kampft',)",1
1031,"('vorjahr',)",1
1032,"('kursmarke',)",1
1033,"('270',)",1
1034,"('vergangenen',)",1
1035,"('zwolf',)",1
1036,"('monaten',)",1
1037,"('329',)",1
1038,"('wert',)",1
1039,"('gewonnen',)",1
1040,"('sechsmonatsperformance',)",1
1041,"('68',)",1
1042,"('reason',)",1
1043,"('flow',)",1
1044,"('cash',)",1
1045,"('sedan',)",1
1046,"('v2',)",1
1047,"('supercharging',)",1
1048,"('missing',)",1
1049,"('leaving',)",1
1050,"('ccs2',)",1
1051,"('old',)",1
1052,"('back',)",1
1053,"('dual',)",1
1054,"('supercharger',)",1
1055,"('examined',)",1
1056,"('began',)",1
1057,"('teardowns',)",1
1058,"('continues',)",1
1059,"('around',)",1
1060,"('spoke',)",1
1061,"('talked',)",1
1062,"('saying',)",1
1063,"('vague',)",1
1064,"('aggressively',)",1
1065,"('working',)",1
1066,"('credibility',)",1
1067,"('attracting',)",1
1068,"('noticed',)",1
1069,"('insideevscom',)",1
1070,"('financial',)",1
1071,"('wait',)",1
1072,"('given',)",1
1073,"('urged',)",1
1074,"('reviewed',)",1
1075,"('barron',)",1
1076,"('agency',)",1
1077,"('former',)",1
1078,"('twtr',)",1
1079,"('surfaced',)",1
1080,"('ago',)",1
1081,"('longer',)",1
1082,"('might',)",1
1083,"('elkins',)",1
1084,"('they',)",1
1085,"('grade',)",1
1086,"('rank',)",1
1087,"('category',)",1
1088,"('remove',)",1
1089,"('speculative',)",1
1090,"('see',)",1
1091,"('probably',)",1
1092,"('pleulpoolafp',)",1
1093,"('michael',)",1
1094,"('begin',)",1
1095,"('often',)",1
1096,"('efsanevi',)",1
1097,"('money',)",1
1098,"('promise',)",1
1099,"('teste',)",1
1100,"('avions',)",1
1101,"('nous',)",1
1102,"('un',)",1
1103,"('il',)",1
1104,"('introduite',)",1
1105,"('ete',)",1
1106,"('du',)",1
1107,"('affaire',)",1
1108,"('bonne',)",1
1109,"('bien',)",1
1110,"('bel',)",1
1111,"('est',)",1
1112,"('elle',)",1
1113,"('definir',)",1
1114,"('tentons',)",1
1115,"('concurrence',)",1
1116,"('caracteristiques',)",1
1117,"('ensemble',)",1
1118,"('faisons',)",1
1119,"('delon',)",1
1120,"('firme',)",1
1121,"('keep',)",1
1122,"('cette',)",1
1123,"('bahwa',)",1
1124,"('encore',)",1
1125,"('depuis',)",1
1126,"('premiere',)",1
1127,"('livraisons',)",1
1128,"('performance',)",1
1129,"('fabriquees',)",1
1130,"('occasion',)",1
1131,"('ont',)",1
1132,"('lieues',)",1
1133,"('mais',)",1
1134,"('nen',)",1
1135,"('termine',)",1
1136,"('indonesia',)",1
1137,"('avec',)",1
1138,"('suv',)",1
1139,"('familial',)",1
1140,"('une',)",1
1141,"('vient',)",1
1142,"('darriver',)",1
1143,"('configurateur',)",1
1144,"('ligne',)",1
1145,"('jakarta',)",1
1146,"('cnbc',)",1
1147,"('abordable',)",1
1148,"('plus',)",1
1149,"('voiture',)",1
1150,"('386',)",1
1151,"('flat',)",1
1152,"('volatile',)",1
1153,"('friday',)",1
1154,"('caused',)",1
1155,"('gap',)",1
1156,"('141',)",1
1157,"('opened',)",1
1158,"('run',)",1
1159,"('seller',)",1
1160,"('dropped',)",1
1161,"('intradayretail',)",1
1162,"('client',)",1
1163,"('trader',)",1
1164,"('kept',)",1
1165,"('summer',)",1
1166,"('looking',)",1
1167,"('forward',)",1
1168,"('opportunity',)",1
1169,"('seasonally',)",1
1170,"('present',)",1
1171,"('themself',)",1
1172,"('weekend',)",1
1173,"('continent',)",1
1174,"('america',)",1
1175,"('devient',)",1
1176,"('talent',)",1
1177,"('cause',)",1
1178,"('pour',)",1
1179,"('inapercue',)",1
1180,"('passer',)",1
1181,"('doute',)",1
1182,"('sans',)",1
1183,"('joseph',)",1
1184,"('henry',)",1
1185,"('0809',)",1
1186,"('taking',)",1
1187,"('prepares',)",1
1188,"('north',)",1
