,index,0
165,"('tesla', 'hat')",2
166,"('zeigen', 'tesla')",2
167,"('auswirkungen', 'kann')",2
168,"('2', 'cable')",2
169,"('tesla', 'nasdaq')",2
170,"('tesla', 'extrem')",2
171,"('extrem', 'wichtig')",2
172,"('wichtig', 'deshalb')",2
173,"('tesla', 'among')",2
174,"('tie', 'tesla')",2
175,"('close', 'tie')",2
176,"('melampaui', 'otak')",2
177,"('12', 'battery')",2
178,"('en', 'europe')",2
179,"('deshalb', 'wollen')",2
180,"('cable', 'available')",2
181,"('wollen', 'wir')",2
182,"('wir', 'sie')",2
183,"('sie', 'ihnen')",2
184,"('ihnen', 'jetzt')",2
185,"('jetzt', 'sofort')",2
186,"('sofort', 'zeigen')",2
187,"('welche', 'auswirkungen')",2
188,"('da', 'auf')",2
189,"('kann', 'da')",2
190,"('photo', 'tesla')",2
191,"('detik', 'dalam')",2
192,"('batterieproduktion', 'au')",2
193,"('zur', 'batterieproduktion')",2
194,"('lienert', 'reuters')",2
195,"('ramping', 'production')",2
196,"('0102', 'edt')",2
197,"('edt', '6')",2
198,"('6', 'reuters')",2
199,"('anleger', 'von')",2
200,"('auf', 'hebelscheinspekulant')",2
201,"('6', 'september')",2
202,"('gigafabriken', 'zur')",2
203,"('dalam', '11')",2
204,"('weitere', 'gigafabriken')",2
205,"('acht', 'weitere')",2
206,"('erschien', 'zuerst')",2
207,"('oder', 'acht')",2
208,"('battery', 'cell')",2
209,"('file', 'photo')",2
210,"('zuerst', 'auf')",2
211,"('au', 'dem')",2
212,"('report', 'tesla')",2
213,"('auf', 'den')",2
214,"('tahun', 'tepatnya')",2
215,"('den', 'aktienkurs')",2
216,"('tepatnya', '2033')",2
217,"('american', 'electric')",2
218,"('jahrlich', 'eine')",2
219,"('report', 'reuters')",2
220,"('stampfen', 'jahrlich')",2
221,"('la', 'tesla')",2
222,"('new', 'report')",2
223,"('boden', 'stampfen')",2
224,"('aktienkurs', 'haben')",2
225,"('haben', 'der')",2
226,"('dem', 'boden')",2
227,"('der', 'beitrag')",2
228,"('beitrag', 'tesla')",2
229,"('sept', '6')",2
230,"('tampaknya', 'tidak')",2
231,"('prognose', 'ist')",2
232,"('heute', 'im')",2
233,"('akan', 'lebih')",2
234,"('menurut', 'laporan')",2
235,"('nanti', 'mobil')",2
236,"('tesla', 'musste')",2
237,"('vehicle', 'company')",2
238,"('wachsen', 'tesla')",2
239,"('vanarama', 'mengungkapkan')",2
240,"('leasing', 'vanarama')",2
241,"('perusahaan', 'leasing')",2
242,"('oleh', 'perusahaan')",2
243,"('baru', 'oleh')",2
244,"('studi', 'baru')",2
245,"('sebuah', 'studi')",2
246,"('13', 'wachsen')",2
247,"('faktor', '13')",2
248,"('den', 'faktor')",2
249,"('um', 'den')",2
250,"('elektroautopionier', 'um')",2
251,"('der', 'elektroautopionier')",2
252,"('wurde', 'der')",2
253,"('jahr', 'wurde')",2
254,"('diesem', 'jahr')",2
255,"('teslaauslieferungen', 'diesem')",2
256,"('millionen', 'teslaauslieferungen')",2
257,"('15', 'millionen')",2
258,"('angepeilten', '15')",2
259,"('den', 'angepeilten')",2
260,"('lebih', 'pintar')",2
261,"('pintar', 'lagi')",2
262,"('lagi', 'bahkan')",2
263,"('pemrosesan', 'yang')",2
264,"('inovasi', 'tesla')",2
265,"('namun', 'inovasi')",2
266,"('kuat', 'namun')",2
267,"('yang', 'kuat')",2
268,"('tidak', 'akan')",2
269,"('akan', 'berhenti')",2
270,"('berhenti', 'di')",2
271,"('di', 'microchip')",2
272,"('microchip', 'yang')",2
273,"('yang', 'sekadar')",2
274,"('sekadar', 'kuat')",2
275,"('kuat', 'menurut')",2
276,"('dengan', 'kekuatan')",2
277,"('bahkan', 'lebih')",2
278,"('microchip', 'dengan')",2
279,"('dan', 'microchip')",2
280,"('chip', 'dan')",2
281,"('beberapa', 'chip')",2
282,"('menggunakan', 'beberapa')",2
283,"('tesla', 'menggunakan')",2
284,"('satu', 'mobil')",2
285,"('ini', 'satu')",2
286,"('saat', 'ini')",2
287,"('musste', 'noch')",2
288,"('dari', 'manusia')",2
289,"('lebih', 'dari')",2
290,"('der', 'aktionar')",2
291,"('hersteller', 'heute')",2
292,"('diese', 'prognose')",2
293,"('groten', 'hersteller')",2
294,"('fur', 'alle')",2
295,"('alle', 'aktionare')",2
296,"('aktionare', 'von')",2
297,"('tesla', 'gibt')",2
298,"('gibt', 'e')",2
299,"('e', 'aktuell')",2
300,"('dan', 'menemukan')",2
301,"('menemukan', 'microchip')",2
302,"('aktuell', 'eine')",2
303,"('s', 'debt')",2
304,"('eine', 'eilmeldung')",2
305,"('eilmeldung', 'die')",2
306,"('sie', 'jetzt')",2
307,"('tesla', 'would')",2
308,"('jetzt', 'unbedingt')",2
309,"('unbedingt', 'anschauen')",2
310,"('anschauen', 'mussen')",2
311,"('mussen', 'e')",2
312,"('tesla', 'tampaknya')",2
313,"('e', 'sind')",2
314,"('sind', 'komplett')",2
315,"('komplett', 'neue')",2
316,"('hintergrunde', 'die')",2
317,"('akan', 'melampaui')",2
318,"('sie', 'beachten')",2
319,"('beachten', 'mussen')",2
320,"('mussen', 'diese')",2
321,"('tesla', 'dan')",2
322,"('pemrosesan', 'microchip')",2
323,"('menganalisis', 'kekuatan')",2
324,"('tesla', 'kame')",2
325,"('die', 'groten')",2
326,"('wie', 'die')",2
327,"('viel', 'wie')",2
328,"('doppelt', 'viel')",2
329,"('funftel', 'doppelt')",2
330,"('moody', 's')",2
331,"('einem', 'funftel')",2
332,"('marktanteil', 'von')",2
333,"('einen', 'marktanteil')",2
334,"('auf', 'einen')",2
335,"('dealer', 'association')",2
336,"('kame', 'auf')",2
337,"('email', 'exchange')",2
338,"('vanarama', 'menganalisis')",2
339,"('ifa', 'sajmu')",2
340,"('laporan', 'terbaru')",2
341,"('terbaru', 'pengembangan')",2
342,"('pengembangan', 'microchip')",2
343,"('akan', 'mencapai')",2
344,"('mencapai', 'level')",2
345,"('level', 'tertinggi')",2
346,"('tertinggi', 'dalam')",2
347,"('dalam', 'beberapa')",2
348,"('beberapa', 'tahun')",2
349,"('tahun', 'mendatang')",2
350,"('noch', 'sieben')",2
351,"('neue', 'hintergrunde')",2
352,"('05', 'september')",2
353,"('koji', 'su')",2
354,"('buy', 'hold')",2
355,"('car', 'sale')",2
356,"('sale', 'wolfe')",2
357,"('research', 'analyst')",2
358,"('bununla', 'birlikte')",2
359,"('rod', 'lache')",2
360,"('lache', 'upgraded')",2
361,"('upgraded', 'share')",2
362,"('share', 'ev')",2
363,"('ev', 'giant')",2
364,"('giant', 'buy')",2
365,"('bei', 'tesla')",2
366,"('zum', 'allzeithoch')",2
367,"('hold', 'he')",2
368,"('he', 'nt')",2
369,"('nt', 'official')",2
370,"('official', 'price')",2
371,"('target', 'hold')",2
372,"('hold', 'rating')",2
373,"('rating', 'now')",2
374,"('now', 'price')",2
375,"('target', '360')",2
376,"('360', 'share')",2
377,"('abstand', 'zum')",2
378,"('ev', 'car')",2
379,"('teslaaktie', 'komplett')",2
380,"('another', 'upgrade')",2
381,"('artikel', 'lesen')",2
382,"('vollstandigen', 'artikel')",2
383,"('den', 'vollstandigen')",2
384,"('patrick', 't')",2
385,"('t', 'fallonafp')",2
386,"('fallonafp', 'via')",2
387,"('image', 'tesla')",2
388,"('tesla', 'stock')",2
389,"('stock', 'picked')",2
390,"('picked', 'another')",2
391,"('upgrade', 'tuesday')",2
392,"('new', 'ev')",2
393,"('196880', 'euro')",2
394,"('tuesday', 'morning')",2
395,"('morning', 'this')",2
396,"('this', 'one')",2
397,"('one', 'tax')",2
398,"('credit', 'electric')",2
399,"('vehicle', 'purchase')",2
400,"('purchase', 'boost')",2
401,"('boost', 'demand')",2
402,"('demand', 'new')",2
403,"('share', 't')",2
404,"('t', 'esla')",2
405,"('esla', 'stock')",2
406,"('recruitment', 'drive')",2
407,"('stock', 'market')",2
408,"('stocarea', 'energiei')",2
409,"('se', 'va')",2
410,"('orasul', 'braila')",2
411,"('multiple', 'time')",2
412,"('storage', 'va')",2
413,"('tesla', 'launched')",2
414,"('launched', 'recruitment')",2
415,"('milioane', 'de')",2
416,"('de', 'euro')",2
417,"('construi', 'fabrica')",2
418,"('stock', 'closed')",2
419,"('full', 'charge')",2
420,"('website', 'monday')",2
421,"('battery', 'pack')",2
422,"('die', 'werkstatt')",2
423,"('s', 'model')",2
424,"('used', 'model')",2
425,"('service', 'manager')",2
426,"('vehicle', 'technician')",2
427,"('5', '2022')",2
428,"('september', '5')",2
429,"('pentru', 'stocarea')",2
430,"('echipamente', 'pentru')",2
431,"('fabrica', 'de')",2
432,"('0', 'tesla')",2
433,"('closed', 'past')",2
434,"('past', 'week')",2
435,"('week', '27021')",2
436,"('27021', 'tesla')",2
437,"('tesla', 'ticker')",2
438,"('ticker', 'tsla')",2
439,"('3', 'und')",2
440,"('und', 'model')",2
441,"('tsla', '08')",2
442,"('08', 'premarket')",2
443,"('premarket', 'trading')",2
444,"('trading', 'tuesday')",2
445,"('tuesday', 's')",2
446,"('s', 'p')",2
447,"('p', '500')",2
448,"('500', 'dow')",2
449,"('dow', 'jones')",2
450,"('jones', 'industrial')",2
451,"('industrial', 'average')",2
452,"('average', 'future')",2
453,"('future', '0')",2
454,"('lesen', 'teslaaktie')",2
455,"('analyst', 'rod')",2
456,"('komplett', 'kostenlos')",2
457,"('expanded', 'thousand')",2
458,"('percent', 'car')",2
459,"('so', 'far')",2
460,"('8', 'percent')",2
461,"('semi', 'sighting')",2
462,"('936000', '2021')",2
463,"('2012', '936000')",2
464,"('unit', '2012')",2
465,"('thousand', 'unit')",2
466,"('company', 'expanded')",2
467,"('tesla', 'roadster')",2
468,"('significantly', 'company')",2
469,"('glimpse', 'significantly')",2
470,"('u', 'glimpse')",2
471,"('give', 'u')",2
472,"('that', 'give')",2
473,"('2008', 'that')",2
474,"('delivered', '2008')",2
475,"('car', 'delivered')",2
476,"('s', 'chinamade')",2
477,"('shanghai', 'china')",2
478,"('china', 'january')",2
479,"('january', '7')",2
480,"('reduction', 'act')",2
481,"('thailand', 'the')",2
482,"('specifically', 'thailand')",2
483,"('asia', 'specifically')",2
484,"('ark', 'innovation')",2
485,"('innovation', 'etf')",2
486,"('market', 'team')",2
487,"('s', 'new')",2
488,"('country', 'tesla')",2
489,"('tech', 'time')",2
490,"('expand', 'service')",2
491,"('time', '05')",2
492,"('kostenlos', 'handeln')",2
493,"('argues', 'louisiana')",2
494,"('teslachef', 'elon')",2
495,"('market', 'year')",2
496,"('7', '2020')",2
497,"('roadster', 'car')",2
498,"('inflation', 'reduction')",2
499,"('first', 'tesla')",2
500,"('tesla', 'vehicle')",2
501,"('here', 'presentation')",2
502,"('growth', 'here')",2
503,"('consistent', 'growth')",2
504,"('quite', 'consistent')",2
505,"('pioneer', 'world')",2
506,"('handeln', 'auf')",2
507,"('u', 'amazing')",2
508,"('accustomed', 'u')",2
509,"('tesla', 'ev')",2
510,"('manufacturer', 'accustomed')",2
511,"('2003', 'first')",2
512,"('batteryelectric', 'car')",2
513,"('largest', 'batteryelectric')",2
514,"('ev', 'pioneer')",2
515,"('s', 'largest')",2
516,"('presentation', 'tesla')",2
517,"('amazing', 'quite')",2
518,"('2014', '3d')",2
519,"('year', 'since')",2
520,"('large', 'city')",2
521,"('city', 'tesla')",2
522,"('scale', 'background')",2
523,"('real', 'scale')",2
524,"('3d', 'real')",2
525,"('since', '2014')",2
526,"('background', 'large')",2
527,"('delivery', 'year')",2
528,"('production', 'delivery')",2
529,"('vehicle', 'production')",2
530,"('tesla', 'started')",2
531,"('started', '2003')",2
532,"('manager', 'store')",1
533,"('business', 'development')",1
534,"('development', 'manager')",1
535,"('april', '25')",1
536,"('store', 'manager')",1
537,"('ark', 'investment')",1
538,"('head', 'ark')",1
539,"('position', 'ranging')",1
540,"('25', 'tesla')",1
541,"('druck', 'geraten')",1
542,"('unter', 'druck')",1
543,"('policy', 'business')",1
544,"('gesamtmarkts', 'unter')",1
545,"('16', 'position')",1
546,"('public', 'policy')",1
547,"('investment', 'management')",1
548,"('management', 'flagship')",1
549,"('5', 'advertising')",1
550,"('ranging', 'public')",1
551,"('advertising', '16')",1
552,"('manager', 'service')",1
553,"('de', 'schwachen')",1
554,"('manager', 'vehicle')",1
555,"('come', 'tesla')",1
556,"('one', 'worstperforming')",1
557,"('thailand', 'april')",1
558,"('sept', '5')",1
559,"('technology', 'one')",1
560,"('sector', 'stock')",1
561,"('year', 'stark')",1
562,"('company', 'thailand')",1
563,"('stark', 'contrast')",1
564,"('registered', 'company')",1
565,"('tesla', 'registered')",1
566,"('contrast', 'monster')",1
567,"('technician', 'adviser')",1
568,"('monster', 'gain')",1
569,"('gain', '2020')",1
570,"('2020', '2021')",1
571,"('2021', 'not')",1
572,"('not', 'even')",1
573,"('move', 'come')",1
574,"('even', 'prolific')",1
575,"('the', 'move')",1
576,"('geraten', 'technology')",1
577,"('adviser', 'the')",1
578,"('worstperforming', 'sector')",1
579,"('doubled', 'since')",1
580,"('monday', 'sept')",1
581,"('company', 'longterm')",1
582,"('loss', 'year')",1
583,"('steep', 'loss')",1
584,"('suffering', 'steep')",1
585,"('etf', 'suffering')",1
586,"('year', 'ark')",1
587,"('ark', 'known')",1
588,"('known', 'investing')",1
589,"('investing', 'innovative')",1
590,"('innovative', 'company')",1
591,"('wood', 'head')",1
592,"('longterm', 'time')",1
593,"('still', 'doubled')",1
594,"('time', 'horizon')",1
595,"('horizon', 'despite')",1
596,"('despite', 'ark')",1
597,"('carnage', 'wood')",1
598,"('prolific', 'tech')",1
599,"('tech', 'investor')",1
600,"('investor', 'cathie')",1
601,"('cathie', 'wood')",1
602,"('wood', 'escaped')",1
603,"('escaped', 'carnage')",1
604,"('year', 'still')",1
605,"('since', 'inception')",1
606,"('s', 'website')",1
607,"('network', 'electric')",1
608,"('market', 'thailand')",1
609,"('ev', 'market')",1
610,"('penetrate', 'ev')",1
611,"('plan', 'penetrate')",1
612,"('part', 'plan')",1
613,"('bangkok', 'part')",1
614,"('drive', 'bangkok')",1
615,"('flagship', 'ark')",1
616,"('maker', 'tesla')",1
617,"('vehicle', 'maker')",1
618,"('news', 'network')",1
619,"('inception', '2014')",1
620,"('etf', 'arkk')",1
621,"('nationasia', 'news')",1
622,"('the', 'nationasia')",1
623,"('bangkok', 'the')",1
624,"('arkk', '271')",1
625,"('2014', 'bangkok')",1
626,"('271', 'lost')",1
627,"('lost', '57')",1
628,"('57', 'value')",1
629,"('value', 'year')",1
630,"('schwachen', 'gesamtmarkts')",1
631,"('tesla', 'owner')",1
632,"('zuge', 'de')",1
633,"('teknoloji', 'odakl')",1
634,"('ozelliklere', 'motor')",1
635,"('farkl', 'ozelliklere')",1
636,"('alyor', 'farkl')",1
637,"('aktifliginden', 'alyor')",1
638,"('olan', 'aktifliginden')",1
639,"('dallarda', 'olan')",1
640,"('farkl', 'dallarda')",1
641,"('muskn', 'farkl')",1
642,"('elon', 'muskn')",1
643,"('otomobilleri', 'elon')",1
644,"('urettigi', 'otomobilleri')",1
645,"('odakl', 'urettigi')",1
646,"('guc', 'teknoloji')",1
647,"('seceneklerine', 'performanslara')",1
648,"('maksimum', 'guc')",1
649,"('populerligini', 'maksimum')",1
650,"('bu', 'populerligini')",1
651,"('tanesi', 'bu')",1
652,"('bir', 'tanesi')",1
653,"('firmalarndan', 'bir')",1
654,"('otomobil', 'firmalarndan')",1
655,"('populer', 'otomobil')",1
656,"('en', 'populer')",1
657,"('gunumuzdeki', 'en')",1
658,"('tesla', 'gunumuzdeki')",1
659,"('alone', 'the')",1
660,"('motor', 'seceneklerine')",1
661,"('performanslara', 'sahip')",1
662,"('pack', '2020')",1
663,"('kadar', 'gibi')",1
664,"('inanlmaz', 'derecede')",1
665,"('bakmndan', 'inanlmaz')",1
666,"('ozellikleri', 'bakmndan')",1
667,"('x', 'ozellikleri')",1
668,"('olacagz', 'tesla')",1
669,"('yantlams', 'olacagz')",1
670,"('birlikte', 'yantlams')",1
671,"('icerigimizle', 'birlikte')",1
672,"('bu', 'icerigimizle')",1
673,"('da', 'bu')",1
674,"('sorular', 'da')",1
675,"('gibi', 'sorular')",1
676,"('ne', 'kadar')",1
677,"('sahip', 'modelleri')",1
678,"('turkiyede', 'ne')",1
679,"('x', 'turkiyede')",1
680,"('birlikte', 'tesla')",1
681,"('ozellikleri', 'bununla')",1
682,"('efsanevi', 'ozellikleri')",1
683,"('onun', 'efsanevi')",1
684,"('x', 'onun')",1
685,"('konusu', 'tesla')",1
686,"('bugunun', 'konusu')",1
687,"('tesladan', 'bugunun')",1
688,"('barndran', 'tesladan')",1
689,"('modelleri', 'barndran')",1
690,"('2020', 'alone')",1
691,"('100000', 'home')",1
692,"('guclu', 'bununla')",1
693,"('ansehen', 'elon')",1
694,"('production', 'constrained')",1
695,"('tesla', 'production')",1
696,"('pack', 'tesla')",1
697,"('availability', 'home')",1
698,"('increase', 'availability')",1
699,"('finally', 'increase')",1
700,"('production', 'finally')",1
701,"('powerwall', 'production')",1
702,"('ramping', 'powerwall')",1
703,"('tesla', 'ramping')",1
704,"('signaling', 'tesla')",1
705,"('musk', 'signaling')",1
706,"('genau', 'ansehen')",1
707,"('powerwall', 'long')",1
708,"('einmal', 'genau')",1
709,"('elektroautos', 'einmal')",1
710,"('ihre', 'elektroautos')",1
711,"('sich', 'ihre')",1
712,"('teslakunden', 'sich')",1
713,"('mussen', 'teslakunden')",1
714,"('konnen', 'mussen')",1
715,"('verzichten', 'konnen')",1
716,"('werden', 'verzichten')",1
717,"('gas', 'werden')",1
718,"('und', 'gas')",1
719,"('ol', 'und')",1
720,"('constrained', 'powerwall')",1
721,"('long', 'time')",1
722,"('deployed', '100000')",1
723,"('significant', 'rampups')",1
724,"('powerwalls', 'deployed')",1
725,"('100000', 'powerwalls')",1
726,"('first', '100000')",1
727,"('deploy', 'first')",1
728,"('year', 'deploy')",1
729,"('five', 'year')",1
730,"('tesla', 'five')",1
731,"('took', 'tesla')",1
732,"('reported', 'took')",1
733,"('previously', 'reported')",1
734,"('a', 'previously')",1
735,"('rampups', 'a')",1
736,"('despite', 'significant')",1
737,"('time', 'the')",1
738,"('catch', 'despite')",1
739,"('able', 'catch')",1
740,"('nt', 'able')",1
741,"('production', 'nt')",1
742,"('australia', 'production')",1
743,"('u', 'australia')",1
744,"('like', 'u')",1
745,"('market', 'like')",1
746,"('several', 'market')",1
747,"('strong', 'several')",1
748,"('demand', 'strong')",1
749,"('the', 'demand')",1
750,"('derecede', 'guclu')",1
751,"('birlikte', 'motor')",1
752,"('im', 'zuge')",1
753,"('de', 'uselektroautoherstellers')",1
754,"('die', 'lupe')",1
755,"('unter', 'die')",1
756,"('tsla', 'unter')",1
757,"('nasdaqsymbol', 'tsla')",1
758,"('tl0', 'nasdaqsymbol')",1
759,"('tickersymbol', 'tl0')",1
760,"('a1cx3t', 'tickersymbol')",1
761,"('wkn', 'a1cx3t')",1
762,"('us88160r1014', 'wkn')",1
763,"('isin', 'us88160r1014')",1
764,"('inc', 'isin')",1
765,"('uselektroautoherstellers', 'tesla')",1
766,"('aktie', 'de')",1
767,"('bei', 'der')",1
768,"('die', 'aktie')",1
769,"('aktienanalyse', 'die')",1
770,"('aktuellen', 'aktienanalyse')",1
771,"('einer', 'aktuellen')",1
772,"('nimmt', 'einer')",1
773,"('aktionar', 'nimmt')",1
774,"('anlegermagazin', 'der')",1
775,"('vom', 'anlegermagazin')",1
776,"('nutzel', 'vom')",1
777,"('timo', 'nutzel')",1
778,"('aktionar', 'timo')",1
779,"('von', 'der')",1
780,"('lupe', 'bei')",1
781,"('der', 'teslaaktie')",1
782,"('wwwaktiencheckde', 'teslaaktienanalyse')",1
783,"('nach', 'unten')",1
784,"('freitag', 'im')",1
785,"('papier', 'freitag')",1
786,"('da', 'papier')",1
787,"('sei', 'da')",1
788,"('zudem', 'sei')",1
789,"('generiert', 'zudem')",1
790,"('verkaufssignal', 'generiert')",1
791,"('ein', 'verkaufssignal')",1
792,"('damit', 'ein')",1
793,"('und', 'damit')",1
794,"('aufgelost', 'und')",1
795,"('unten', 'aufgelost')",1
796,"('doppeltopformation', 'nach')",1
797,"('teslaaktie', 'sehe')",1
798,"('ihre', 'doppeltopformation')",1
799,"('sie', 'ihre')",1
800,"('habe', 'sie')",1
801,"('kurzlich', 'habe')",1
802,"('erst', 'kurzlich')",1
803,"('au', 'erst')",1
804,"('gut', 'au')",1
805,"('allzu', 'gut')",1
806,"('nicht', 'allzu')",1
807,"('momentan', 'nicht')",1
808,"('e', 'momentan')",1
809,"('sehe', 'e')",1
810,"('teslaaktienanalyse', 'von')",1
811,"('kulmbach', 'wwwaktiencheckde')",1
812,"('motor', 'performans')",1
813,"('cut', '5500')",1
814,"('new', 'drycoating')",1
815,"('ramp', 'new')",1
816,"('yet', 'ramp')",1
817,"('tesla', 'yet')",1
818,"('process', 'tesla')",1
819,"('manufacturing', 'process')",1
820,"('new', 'manufacturing')",1
821,"('saving', 'bigger')",1
822,"('expert', 'saving')",1
823,"('cost', 'expert')",1
824,"('battery', 'cost')",1
825,"('5500', 'model')",1
826,"('tesla', 'cut')",1
827,"('expert', 'sept')",1
828,"('kapasitede', 'patrick')",1
829,"('yarsacak', 'kapasitede')",1
830,"('ile', 'yarsacak')",1
831,"('otomobili', 'ile')",1
832,"('yars', 'otomobili')",1
833,"('cogu', 'yars')",1
834,"('gelebilecek', 'cogu')",1
835,"('aklnza', 'gelebilecek')",1
836,"('su', 'aklnza')",1
837,"('da', 'su')",1
838,"('konusunda', 'da')",1
839,"('performans', 'konusunda')",1
840,"('technique', 'expert')",1
841,"('said', 'in')",1
842,"('technology', 'kulmbach')",1
843,"('min', 'read')",1
844,"('audio', 'the')",1
845,"('html5', 'audio')",1
846,"('support', 'html5')",1
847,"('nt', 'support')",1
848,"('browser', 'nt')",1
849,"('articleyour', 'browser')",1
850,"('inlisten', 'articleyour')",1
851,"('kick', 'inlisten')",1
852,"('istreuters', 'drycoating')",1
853,"('pm', 'istreuters')",1
854,"('1230', 'pm')",1
855,"('read', '1230')",1
856,"('7', 'min')",1
857,"('in', 'august')",1
858,"('2022', '7')",1
859,"('end', '2022')",1
860,"('battery', 'end')",1
861,"('volume', '4680')",1
862,"('high', 'volume')",1
863,"('producing', 'high')",1
864,"('said', 'operate')",1
865,"('would', 'producing')",1
866,"('shareholder', 'tesla')",1
867,"('told', 'shareholder')",1
868,"('musk', 'told')",1
869,"('august', 'musk')",1
870,"('tesla', 'said')",1
871,"('guilty', 'violating')",1
872,"('operate', 'thai')",1
873,"('credit', '7500')",1
874,"('got', 'federal')",1
875,"('u', 'got')",1
876,"('buyer', 'u')",1
877,"('ev', 'buyer')",1
878,"('previously', 'ev')",1
879,"('u', 'previously')",1
880,"('adoption', 'u')",1
