"('government', 'related', 'fbi')",1
"('five', 'time', 'rate')",1
"('year', 'five', 'time')",1
"('25000', 'year', 'five')",1
"('le', '25000', 'year')",1
"('earning', 'le', '25000')",1
"('american', 'earning', 'le')",1
"('audited', 'american', 'earning')",1
"('irs', 'audited', 'american')",1
"('year', 'irs', 'audited')",1
"('last', 'year', 'irs')",1
"('home', 'last', 'year')",1
"('florida', 'home', 'last')",1
"('search', 'florida', 'home')",1
"('fbi', 'search', 'florida')",1
"('related', 'fbi', 'search')",1
"('rep', 'jackie', 'walorski')",1
"('death', 'u', 'rep')",1
"('event', '201', 'rehearsal')",1
"('b1b', 'lancer', 'half')",1
"('nuclear', 'bomb', 'b1b')",1
"('deadly', 'nuclear', 'bomb')",1
"('new', 'deadly', 'nuclear')",1
"('testing', 'new', 'deadly')",1
"('u', 'testing', 'new')",1
"('police', 'u', 'testing')",1
"('defund', 'police', 'u')",1
"('agenda', 'defund', 'police')",1
"('s', 'agenda', 'defund')",1
"('biden', 's', 'agenda')",1
"('supported', 'biden', 's')",1
"('crist', 'supported', 'biden')",1
"('charlie', 'crist', 'supported')",1
"('rehearsal', 'charlie', 'crist')",1
"('201', 'rehearsal', 'charlie')",1
"('bomb', 'b1b', 'lancer')",1
"('lancer', 'half', 'vote')",1
"('the', 'death', 'u')",1
"('half', 'vote', 'joe')",1
"('abortion', 'the', 'death')",1
"('ban', 'abortion', 'the')",1
"('national', 'ban', 'abortion')",1
"('pas', 'national', 'ban')",1
"('want', 'pas', 'national')",1
"('master', 'want', 'pas')",1
"('blake', 'master', 'want')",1
"('people', 'blake', 'master')",1
"('dead', 'people', 'blake')",1
"('election', 'dead', 'people')",1
"('presidential', 'election', 'dead')",1
"('2020', 'presidential', 'election')",1
"('biden', '2020', 'presidential')",1
"('joe', 'biden', '2020')",1
"('vote', 'joe', 'biden')",1
"('hold', 'book', 'fair')",1
"('order', 'scholastic', 'hold')",1
"('biden', 'threatened', 'assassinate')",1
"('tax', 'owe', 'irs')",1
"('american', 'paid', 'tax')",1
"('innocent', 'american', 'paid')",1
"('audit', 'innocent', 'american')",1
"('result', 'audit', 'innocent')",1
"('even', 'result', 'audit')",1
"('would', 'even', 'result')",1
"('income', 'would', 'even')",1
"('regardless', 'income', 'would')",1
"('taxpayer', 'regardless', 'income')",1
"('all', 'taxpayer', 'regardless')",1
"('rise', 'all', 'taxpayer')",1
"('would', 'rise', 'all')",1
"('rate', 'would', 'rise')",1
"('audit', 'rate', 'would')",1
"('irs', 'audit', 'rate')",1
"('paid', 'tax', 'owe')",1
"('owe', 'irs', 'anything')",1
"('supersized', 'staff', 'irs')",1
"('irs', 'anything', 'another')",1
"('the', 'fbi', 'spent')",1
"('origin', 'the', 'fbi')",1
"('unknown', 'origin', 'the')",1
"('creature', 'unknown', 'origin')",1
"('sea', 'creature', 'unknown')",1
"('homicidal', 'sea', 'creature')",1
"('home', 'homicidal', 'sea')",1
"('also', 'home', 'homicidal')",1
"('antarctica', 'also', 'home')",1
"('beneath', 'antarctica', 'also')",1
"('exist', 'beneath', 'antarctica')",1
"('may', 'exist', 'beneath')",1
"('continent', 'may', 'exist')",1
"('another', 'continent', 'may')",1
"('anything', 'another', 'continent')",1
"('staff', 'irs', 'audit')",1
"('say', 'supersized', 'staff')",1
"('spent', 'time', 'investigating')",1
"('call', 'endowment', 'pay')",1
"('hedge', 'fund', 'call')",1
"('billion', 'hedge', 'fund')",1
"('54', 'billion', 'hedge')",1
"('top', '54', 'billion')",1
"('sitting', 'top', '54')",1
"('harvard', 'sitting', 'top')",1
"('cashless', 'harvard', 'sitting')",1
"('going', 'cashless', 'harvard')",1
"('announced', 'going', 'cashless')",1
"('starbucks', 'announced', 'going')",1
"('president', 'starbucks', 'announced')",1
"('former', 'president', 'starbucks')",1
"('ukraine', 'former', 'president')",1
"('assassinate', 'ukraine', 'former')",1
"('threatened', 'assassinate', 'ukraine')",1
"('fund', 'call', 'endowment')",1
"('endowment', 'pay', 'zero')",1
"('office', 'say', 'supersized')",1
"('pay', 'zero', 'tax')",1
"('budget', 'office', 'say')",1
"('congressional', 'budget', 'office')",1
"('nonpartisan', 'congressional', 'budget')",1
"('the', 'nonpartisan', 'congressional')",1
"('billion', 'the', 'nonpartisan')",1
"('26', 'billion', 'the')",1
"('princeton', '26', 'billion')",1
"('billion', 'princeton', '26')",1
"('29', 'billion', 'princeton')",1
"('stanford', '29', 'billion')",1
"('billion', 'stanford', '29')",1
"('31', 'billion', 'stanford')",1
"('yale', '31', 'billion')",1
"('tax', 'yale', '31')",1
"('zero', 'tax', 'yale')",1
"('fbi', 'spent', 'time')",1
"('time', 'investigating', 'jan')",1
"('material', 'order', 'scholastic')",1
"('forgiven', '15', 'billion')",1
"('ppp', 'loan', 'forgiven')",1
"('whose', 'ppp', 'loan')",1
"('congress', 'whose', 'ppp')",1
"('member', 'congress', 'whose')",1
"('republican', 'member', 'congress')",1
"('list', 'republican', 'member')",1
"('show', 'list', 'republican')",1
"('claim', 'show', 'list')",1
"('image', 'claim', 'show')",1
"('started', 'image', 'claim')",1
"('pandemic', 'started', 'image')",1
"('work', 'pandemic', 'started')",1
"('vaccine', 'work', 'pandemic')",1
"('covid19', 'vaccine', 'work')",1
"('show', 'covid19', 'vaccine')",1
"('loan', 'forgiven', '15')",1
"('15', 'billion', 'taxpayer')",1
"('lawsuit', 'pfizerbiontech', 'show')",1
"('billion', 'taxpayer', 'money')",1
"('reading', 'material', 'order')",1
"('donated', 'reading', 'material')",1
"('accept', 'donated', 'reading')",1
"('book', 'accept', 'donated')",1
"('purchase', 'book', 'accept')",1
"('told', 'purchase', 'book')",1
"('teacher', 'told', 'purchase')",1
"('florida', 'teacher', 'told')",1
"('sarasota', 'florida', 'teacher')",1
"('purpose', 'sarasota', 'florida')",1
"('used', 'purpose', 'sarasota')",1
"('account', 'used', 'purpose')",1
"('sitting', 'account', 'used')",1
"('money', 'sitting', 'account')",1
"('taxpayer', 'money', 'sitting')",1
"('pfizerbiontech', 'show', 'covid19')",1
"('moderna', 'lawsuit', 'pfizerbiontech')",1
"('investigating', 'jan', '6')",1
"('flood', 'zone', 'fake')",1
"('in', 'arizona', 'flood')",1
"('control', 'in', 'arizona')",1
"('complete', 'control', 'in')",1
"('2021', 'complete', 'control')",1
"('6', '2021', 'complete')",1
"('jan', '6', '2021')",1
"('activated', 'jan', '6')",1
"('guard', 'activated', 'jan')",1
"('national', 'guard', 'activated')",1
"('the', 'national', 'guard')",1
"('911', 'the', 'national')",1
"('attack', '911', 'the')",1
"('capitol', 'attack', '911')",1
"('6', 'capitol', 'attack')",1
"('jan', '6', 'capitol')",1
"('arizona', 'flood', 'zone')",1
"('zone', 'fake', 'ballot')",1
"('victim', 'moderna', 'lawsuit')",1
"('fake', 'ballot', 'student')",1
"('target', 'victim', 'moderna')",1
"('criminal', 'target', 'victim')",1
"('used', 'criminal', 'target')",1
"('feature', 'used', 'criminal')",1
"('location', 'feature', 'used')",1
"('precise', 'location', 'feature')",1
"('instagram', 'precise', 'location')",1
"('service', 'instagram', 'precise')",1
"('revenue', 'service', 'instagram')",1
"('internal', 'revenue', 'service')",1
"('taxable', 'internal', 'revenue')",1
"('relief', 'taxable', 'internal')",1
"('debt', 'relief', 'taxable')",1
"('student', 'debt', 'relief')",1
"('ballot', 'student', 'debt')",1
"('time', 'rate', 'group')",1
