,index,0
153,"('news', 'da', 'ist')",1
154,"('unglaublichen', 'news', 'da')",1
155,"('act', 'wolfe', 'say')",1
156,"('inflation', 'reduction', 'act')",1
157,"('promise', 'tesla', 'sue')",1
158,"('beneficiary', 'inflation', 'reduction')",1
159,"('enter', 'thai', 'market')",1
160,"('tesla', 'enter', 'thai')",1
161,"('promise', 'tesla', 'enter')",1
162,"('clothing', 'inside', 'tesla')",1
163,"('union', 'clothing', 'inside')",1
164,"('wear', 'union', 'clothing')",1
165,"('worker', 'wear', 'union')",1
166,"('let', 'worker', 'wear')",1
167,"('must', 'let', 'worker')",1
168,"('tesla', 'must', 'let')",1
169,"('rule', 'tesla', 'must')",1
170,"('board', 'rule', 'tesla')",1
171,"('labor', 'board', 'rule')",1
172,"('promise', 'labor', 'board')",1
173,"('battery', 'promise', 'labor')",1
174,"('association', 'inside', 'tesla')",1
175,"('dealer', 'association', 'inside')",1
176,"('automobile', 'dealer', 'association')",1
177,"('louisiana', 'automobile', 'dealer')",1
178,"('sue', 'louisiana', 'automobile')",1
179,"('alle', 'eautomodelle', 'sind')",1
180,"('thai', 'market', 'tesla')",1
181,"('market', 'tesla', 'zum')",1
182,"('tesla', 'zum', 'wochenstart')",1
183,"('tesla', 'signal', 'launch')",1
184,"('big', 'beneficiary', 'inflation')",1
185,"('is', 'big', 'beneficiary')",1
186,"('tesla', 'is', 'big')",1
187,"('opening', 'tesla', 'is')",1
188,"('job', 'opening', 'tesla')",1
189,"('with', 'job', 'opening')",1
190,"('thailand', 'with', 'job')",1
191,"('launch', 'thailand', 'with')",1
192,"('signal', 'launch', 'thailand')",1
193,"('lesen', 'tesla', 'signal')",1
194,"('zum', 'wochenstart', 'mit')",1
195,"('jetzt', 'lesen', 'tesla')",1
196,"('gerechnet', 'jetzt', 'lesen')",1
197,"('niemand', 'gerechnet', 'jetzt')",1
198,"('heute', 'niemand', 'gerechnet')",1
199,"('hat', 'heute', 'niemand')",1
200,"('meldung', 'hat', 'heute')",1
201,"('dieser', 'meldung', 'hat')",1
202,"('mit', 'dieser', 'meldung')",1
203,"('wochenstart', 'mit', 'dieser')",1
204,"('eautomodelle', 'sind', 'betroffen')",1
205,"('because', 'new', 'tax')",1
206,"('tesla', 'alle', 'eautomodelle')",1
207,"('4680', 'battery', 'cell')",1
208,"('nt', 'want', 'to')",1
209,"('doe', 'nt', 'want')",1
210,"('s', 'doe', 'nt')",1
211,"('moody', 's', 'doe')",1
212,"('say', 'moody', 's')",1
213,"('report', 'say', 'moody')",1
214,"('production', 'report', 'say')",1
215,"('cell', 'production', 'report')",1
216,"('battery', 'cell', 'production')",1
217,"('ramping', '4680', 'battery')",1
218,"('available', 'solar', 'bundle')",1
219,"('issue', 'ramping', '4680')",1
220,"('still', 'issue', 'ramping')",1
221,"('tesla', 'still', 'issue')",1
222,"('soon', 'tesla', 'still')",1
223,"('coming', 'soon', 'tesla')",1
224,"('but', 'coming', 'soon')",1
225,"('low', 'but', 'coming')",1
226,"('supply', 'low', 'but')",1
227,"('bundle', 'supply', 'low')",1
228,"('want', 'to', 'upgrade')",1
229,"('to', 'upgrade', 'tesla')",1
230,"('upgrade', 'tesla', 'debt')",1
231,"('tesla', 'debt', 'until')",1
232,"('la', 'rentree', 'edan')",1
233,"('de', 'la', 'rentree')",1
234,"('affaire', 'de', 'la')",1
235,"('bonne', 'affaire', 'de')",1
236,"('la', 'bonne', 'affaire')",1
237,"('estelle', 'la', 'bonne')",1
238,"('propulsion', 'estelle', 'la')",1
239,"('y', 'propulsion', 'estelle')",1
240,"('model', 'y', 'propulsion')",1
241,"('tesla', 'model', 'y')",1
242,"('nouvelle', 'tesla', 'model')",1
243,"('la', 'nouvelle', 'tesla')",1
244,"('manusia', 'la', 'nouvelle')",1
245,"('otak', 'manusia', 'la')",1
246,"('diperkirakan', 'microchip', 'tesla')",1
247,"('happens', 'diperkirakan', 'microchip')",1
248,"('this', 'happens', 'diperkirakan')",1
249,"('until', 'this', 'happens')",1
250,"('debt', 'until', 'this')",1
251,"('solar', 'bundle', 'supply')",1
252,"('only', 'available', 'solar')",1
253,"('bei', 'tesla', 'alle')",1
254,"('googled', 'stock', 'across')",1
255,"('sagt', 'der', 'chart')",1
256,"('da', 'sagt', 'der')",1
257,"('tesla', 'da', 'sagt')",1
258,"('bei', 'tesla', 'da')",1
259,"('verkaufsalarm', 'bei', 'tesla')",1
260,"('eu', 'verkaufsalarm', 'bei')",1
261,"('the', 'eu', 'verkaufsalarm')",1
262,"('across', 'the', 'eu')",1
263,"('stock', 'across', 'the')",1
264,"('most', 'googled', 'stock')",1
265,"('powerwall', 'only', 'available')",1
266,"('the', 'most', 'googled')",1
267,"('a', 'the', 'most')",1
268,"('revealed', 'a', 'the')",1
269,"('tesla', 'revealed', 'a')",1
270,"('over', 'tesla', 'revealed')",1
271,"('lawsuit', 'over', 'tesla')",1
272,"('action', 'lawsuit', 'over')",1
273,"('class', 'action', 'lawsuit')",1
274,"('warranty', 'class', 'action')",1
275,"('der', 'chart', 'watch')",1
276,"('chart', 'watch', 'tesla')",1
277,"('vehicle', 'production', 'delivery')",1
278,"('production', 'delivery', 'visualised')",1
279,"('tesla', 'powerwall', 'only')",1
280,"('musk', 'tesla', 'powerwall')",1
281,"('elon', 'musk', 'tesla')",1
282,"('3d', 'elon', 'musk')",1
283,"('in', '3d', 'elon')",1
284,"('visualized', 'in', '3d')",1
285,"('delivery', 'visualized', 'in')",1
286,"('and', 'delivery', 'visualized')",1
287,"('production', 'and', 'delivery')",1
288,"('vehicle', 'production', 'and')",1
289,"('spree', 'watch', 'tesla')",1
290,"('hiring', 'spree', 'watch')",1
291,"('thailand', 'hiring', 'spree')",1
292,"('launch', 'thailand', 'hiring')",1
293,"('prepares', 'launch', 'thailand')",1
294,"('tesla', 'prepares', 'launch')",1
295,"('3d', 'tesla', 'prepares')",1
296,"('visualised', '3d', 'tesla')",1
297,"('delivery', 'visualised', '3d')",1
298,"('rentree', 'edan', 'microchip')",1
299,"('edan', 'microchip', 'tesla')",1
300,"('otak', 'manusia', 'di')",1
301,"('preparation', 'ev', 'launch')",1
302,"('srpska', 'kompanija', 'iskoristila')",1
303,"('berlinu', 'srpska', 'kompanija')",1
304,"('u', 'berlinu', 'srpska')",1
305,"('ureaji', 'u', 'berlinu')",1
306,"('tesla', 'ureaji', 'u')",1
307,"('novi', 'tesla', 'ureaji')",1
308,"('otkriveni', 'novi', 'tesla')",1
309,"('launch', 'otkriveni', 'novi')",1
310,"('ev', 'launch', 'otkriveni')",1
311,"('thailand', 'preparation', 'ev')",1
312,"('manusia', 'di', '2023')",1
313,"('hiring', 'thailand', 'preparation')",1
314,"('increase', 'hiring', 'thailand')",1
315,"('tesla', 'increase', 'hiring')",1
316,"('investingcom', 'tesla', 'increase')",1
317,"('by', 'investingcom', 'tesla')",1
318,"('kong', 'by', 'investingcom')",1
319,"('hong', 'kong', 'by')",1
320,"('cable', 'hong', 'kong')",1
321,"('charging', 'cable', 'hong')",1
322,"('kompanija', 'iskoristila', 'odlican')",1
323,"('iskoristila', 'odlican', 'trenutak')",1
324,"('odlican', 'trenutak', 'za')",1
325,"('trenutak', 'za', 'promociju')",1
326,"('ruckruf', 'bei', 'tesla')",1
327,"('groer', 'ruckruf', 'bei')",1
328,"('say', 'groer', 'ruckruf')",1
329,"('analyst', 'say', 'groer')",1
330,"('credit', 'analyst', 'say')",1
331,"('tax', 'credit', 'analyst')",1
332,"('preowned', 'warranty', 'class')",1
333,"('30', 'because', 'new')",1
334,"('climb', '30', 'because')",1
335,"('could', 'climb', '30')",1
336,"('stock', 'could', 'climb')",1
337,"('tesla', 'stock', 'could')",1
338,"('common', 'tesla', 'stock')",1
339,"('becoming', 'common', 'tesla')",1
340,"('sighting', 'becoming', 'common')",1
341,"('semi', 'sighting', 'becoming')",1
342,"('tesla', 'semi', 'sighting')",1
343,"('promociju', 'tesla', 'semi')",1
344,"('za', 'promociju', 'tesla')",1
345,"('2', 'charging', 'cable')",1
346,"('type', '2', 'charging')",1
347,"('remove', 'type', '2')",1
348,"('tesla', 'motor', 'tsla')",1
349,"('ev', 'market', 'tesla')",1
350,"('asian', 'ev', 'market')",1
351,"('southeast', 'asian', 'ev')",1
352,"('soon', 'southeast', 'asian')",1
353,"('coming', 'soon', 'southeast')",1
354,"('are', 'coming', 'soon')",1
355,"('car', 'are', 'coming')",1
356,"('tesla', 'car', 'are')",1
357,"('mean', 'tesla', 'car')",1
358,"('doe', 'mean', 'tesla')",1
359,"('thailand', 'doe', 'mean')",1
360,"('opening', 'thailand', 'doe')",1
361,"('job', 'opening', 'thailand')",1
362,"('16', 'job', 'opening')",1
363,"('post', '16', 'job')",1
364,"('tesla', 'post', '16')",1
365,"('promise', 'tesla', 'post')",1
366,"('2023', 'inside', 'tesla')",1
367,"('di', '2023', 'inside')",1
368,"('market', 'tesla', 'motor')",1
369,"('motor', 'tsla', 'a')",1
370,"('tesla', 'remove', 'type')",1
371,"('tsla', 'a', 'look')",1
372,"('uberflugeln', 'tesla', 'remove')",1
373,"('autobranche', 'uberflugeln', 'tesla')",1
374,"('wieder', 'aktien', 'tesla')",1
375,"('zeiten', 'wieder', 'aktien')",1
376,"('die', 'zeiten', 'wieder')",1
377,"('kommen', 'die', 'zeiten')",1
378,"('teslaaktie', 'kommen', 'die')",1
379,"('shift', 'teslaaktie', 'kommen')",1
380,"('market', 'shift', 'teslaaktie')",1
381,"('day', 'market', 'shift')",1
382,"('postlabor', 'day', 'market')",1
383,"('await', 'postlabor', 'day')",1
384,"('investor', 'await', 'postlabor')",1
385,"('a', 'investor', 'await')",1
386,"('stock', 'a', 'investor')",1
387,"('tesla', 'stock', 'a')",1
388,"('at', 'tesla', 'stock')",1
389,"('look', 'at', 'tesla')",1
390,"('a', 'look', 'at')",1
391,"('milioane', 'de', 'euro')",1
