"('florida', 'teacher', 'told')",1
"('scholastic', 'hold', 'book')",1
"('sarasota', 'florida', 'teacher')",1
"('purpose', 'sarasota', 'florida')",1
"('used', 'purpose', 'sarasota')",1
"('account', 'used', 'purpose')",1
"('sitting', 'account', 'used')",1
"('money', 'sitting', 'account')",1
"('taxpayer', 'money', 'sitting')",1
"('order', 'scholastic', 'hold')",1
"('hold', 'book', 'fair')",1
"('october', 'say', 'democratic')",1
"('the', 'supreme', 'court')",1
"('office', 'october', 'say')",1
"('back', 'office', 'october')",1
"('trump', 'back', 'office')",1
"('donald', 'trump', 'back')",1
"('put', 'donald', 'trump')",1
"('court', 'put', 'donald')",1
"('supreme', 'court', 'put')",1
"('miscarried', 'the', 'supreme')",1
"('book', 'fair', 'nearly')",1
"('trial', 'miscarried', 'the')",1
"('pfizer', 'trial', 'miscarried')",1
"('woman', 'pfizer', 'trial')",1
"('pregnant', 'woman', 'pfizer')",1
"('half', 'pregnant', 'woman')",1
"('nearly', 'half', 'pregnant')",1
"('fair', 'nearly', 'half')",1
"('audit', 'innocent', 'american')",1
"('result', 'audit', 'innocent')",1
"('even', 'result', 'audit')",1
"('longer', 'recommending', 'pfizerbiontech')",1
"('started', 'spinning', 'faster')",1
"('earth', 'started', 'spinning')",1
"('the', 'earth', 'started')",1
"('lie', 'the', 'earth')",1
"('tell', 'lie', 'the')",1
"('right', 'tell', 'lie')",1
"('legal', 'right', 'tell')",1
"('sought', 'legal', 'right')",1
"('news', 'sought', 'legal')",1
"('fox', 'news', 'sought')",1
"('forgiven', 'fox', 'news')",1
"('loan', 'forgiven', 'fox')",1
"('student', 'loan', 'forgiven')",1
"('tax', 'student', 'loan')",1
"('federal', 'tax', 'student')",1
"('owe', 'federal', 'tax')",1
"('people', 'owe', 'federal')",1
"('spinning', 'faster', 'ever')",1
"('faster', 'ever', 'scientist')",1
"('ever', 'scientist', 'gravely')",1
"('anuncia', 'que', 'se')",1
"('the', 'uk', 'longer')",1
"('ucrania', 'the', 'uk')",1
"('invadir', 'ucrania', 'the')",1
"('de', 'invadir', 'ucrania')",1
"('arrepiente', 'de', 'invadir')",1
"('se', 'arrepiente', 'de')",1
"('que', 'se', 'arrepiente')",1
"('putin', 'anuncia', 'que')",1
"('scientist', 'gravely', 'concerned')",1
"('vladimir', 'putin', 'anuncia')",1
"('rusia', 'vladimir', 'putin')",1
"('de', 'rusia', 'vladimir')",1
"('presidente', 'de', 'rusia')",1
"('el', 'presidente', 'de')",1
"('concerned', 'el', 'presidente')",1
"('gravely', 'concerned', 'el')",1
"('police', 'people', 'owe')",1
"('agent', 'police', 'people')",1
"('new', 'agent', 'police')",1
"('order', 'title', '42')",1
"('stop', 'overwhelming', 'flood')",1
"('patrol', 'stop', 'overwhelming')",1
"('border', 'patrol', 'stop')",1
"('tool', 'border', 'patrol')",1
"('last', 'tool', 'border')",1
"('42', 'last', 'tool')",1
"('title', '42', 'last')",1
"('health', 'order', 'title')",1
"('flood', 'illegal', 'immigrant')",1
"('public', 'health', 'order')",1
"('the', 'public', 'health')",1
"('gallon', 'the', 'public')",1
"('22', 'gallon', 'the')",1
"('ny', '22', 'gallon')",1
"('la', 'ny', '22')",1
"('travel', 'la', 'ny')",1
"('overwhelming', 'flood', 'illegal')",1
"('illegal', 'immigrant', 'pouring')",1
"('87000', 'new', 'agent')",1
"('fbi', 'targeting', 'trump')",1
"('hiring', '87000', 'new')",1
"('irs', 'hiring', '87000')",1
"('the', 'irs', 'hiring')",1
"('lied', 'the', 'irs')",1
"('biden', 'lied', 'the')",1
"('trump', 'biden', 'lied')",1
"('targeting', 'trump', 'biden')",1
"('entire', 'fbi', 'targeting')",1
"('immigrant', 'pouring', 'country')",1
"('behind', 'entire', 'fbi')",1
"('house', 'behind', 'entire')",1
"('white', 'house', 'behind')",1
"('prove', 'white', 'house')",1
"('document', 'prove', 'white')",1
"('country', 'document', 'prove')",1
"('pouring', 'country', 'document')",1
"('uk', 'longer', 'recommending')",1
"('recommending', 'pfizerbiontech', 'covid19')",1
"('would', 'even', 'result')",1
"('pfizerbiontech', 'covid19', 'mrna')",1
"('billion', 'princeton', '26')",1
"('29', 'billion', 'princeton')",1
"('stanford', '29', 'billion')",1
"('billion', 'stanford', '29')",1
"('31', 'billion', 'stanford')",1
"('yale', '31', 'billion')",1
"('tax', 'yale', '31')",1
"('zero', 'tax', 'yale')",1
"('pay', 'zero', 'tax')",1
"('endowment', 'pay', 'zero')",1
"('call', 'endowment', 'pay')",1
"('fund', 'call', 'endowment')",1
"('hedge', 'fund', 'call')",1
"('billion', 'hedge', 'fund')",1
"('54', 'billion', 'hedge')",1
"('top', '54', 'billion')",1
"('sitting', 'top', '54')",1
"('princeton', '26', 'billion')",1
"('26', 'billion', 'the')",1
"('billion', 'the', 'nonpartisan')",1
"('audit', 'rate', 'would')",1
"('income', 'would', 'even')",1
"('regardless', 'income', 'would')",1
"('taxpayer', 'regardless', 'income')",1
"('all', 'taxpayer', 'regardless')",1
"('rise', 'all', 'taxpayer')",1
"('would', 'rise', 'all')",1
"('rate', 'would', 'rise')",1
"('irs', 'audit', 'rate')",1
"('the', 'nonpartisan', 'congressional')",1
"('staff', 'irs', 'audit')",1
"('supersized', 'staff', 'irs')",1
"('say', 'supersized', 'staff')",1
"('office', 'say', 'supersized')",1
"('budget', 'office', 'say')",1
"('congressional', 'budget', 'office')",1
"('nonpartisan', 'congressional', 'budget')",1
"('harvard', 'sitting', 'top')",1
"('cashless', 'harvard', 'sitting')",1
"('going', 'cashless', 'harvard')",1
"('student', 'debt', 'forgiveness')",1
"('an', 'obscure', 'filing')",1
"('kid', 'an', 'obscure')",1
"('rich', 'kid', 'an')",1
"('bailout', 'rich', 'kid')",1
"('plan', 'bailout', 'rich')",1
"('forgiveness', 'plan', 'bailout')",1
"('debt', 'forgiveness', 'plan')",1
"('s', 'student', 'debt')",1
"('filing', 'federal', 'election')",1
"('biden', 's', 'student')",1
"('joe', 'biden', 's')",1
"('woman', 'joe', 'biden')",1
"('pregnant', 'woman', 'joe')",1
"('vaccine', 'pregnant', 'woman')",1
"('mrna', 'vaccine', 'pregnant')",1
"('covid19', 'mrna', 'vaccine')",1
"('obscure', 'filing', 'federal')",1
"('federal', 'election', 'commission')",1
"('announced', 'going', 'cashless')",1
"('joe', 'biden', 'threatened')",1
"('starbucks', 'announced', 'going')",1
"('president', 'starbucks', 'announced')",1
"('former', 'president', 'starbucks')",1
"('ukraine', 'former', 'president')",1
"('assassinate', 'ukraine', 'former')",1
"('threatened', 'assassinate', 'ukraine')",1
"('biden', 'threatened', 'assassinate')",1
"('term', 'joe', 'biden')",1
"('election', 'commission', 'show')",1
"('another', 'term', 'joe')",1
"('bid', 'another', 'term')",1
"('announced', 'bid', 'another')",1
"('formally', 'announced', 'bid')",1
"('biden', 'formally', 'announced')",1
"('show', 'biden', 'formally')",1
"('commission', 'show', 'biden')",1
"('lockdown', 'mandate', 'shot')",1
