"('pfizer', 'trial')",1
"('woman', 'pfizer')",1
"('half', 'pregnant')",1
"('nearly', 'half')",1
"('fair', 'nearly')",1
"('innocent', 'american')",1
"('even', 'result')",1
"('result', 'audit')",1
"('news', 'sought')",1
"('earth', 'started')",1
"('the', 'earth')",1
"('lie', 'the')",1
"('tell', 'lie')",1
"('right', 'tell')",1
"('legal', 'right')",1
"('sought', 'legal')",1
"('fox', 'news')",1
"('spinning', 'faster')",1
"('forgiven', 'fox')",1
"('student', 'loan')",1
"('tax', 'student')",1
"('federal', 'tax')",1
"('owe', 'federal')",1
"('people', 'owe')",1
"('police', 'people')",1
"('started', 'spinning')",1
"('faster', 'ever')",1
"('uk', 'longer')",1
"('putin', 'anuncia')",1
"('ucrania', 'the')",1
"('invadir', 'ucrania')",1
"('de', 'invadir')",1
"('arrepiente', 'de')",1
"('se', 'arrepiente')",1
"('que', 'se')",1
"('anuncia', 'que')",1
"('vladimir', 'putin')",1
"('ever', 'scientist')",1
"('rusia', 'vladimir')",1
"('de', 'rusia')",1
"('presidente', 'de')",1
"('el', 'presidente')",1
"('concerned', 'el')",1
"('gravely', 'concerned')",1
"('scientist', 'gravely')",1
"('agent', 'police')",1
"('new', 'agent')",1
"('87000', 'new')",1
"('order', 'title')",1
"('stop', 'overwhelming')",1
"('patrol', 'stop')",1
"('border', 'patrol')",1
"('tool', 'border')",1
"('last', 'tool')",1
"('42', 'last')",1
"('title', '42')",1
"('health', 'order')",1
"('hiring', '87000')",1
"('public', 'health')",1
"('the', 'public')",1
"('gallon', 'the')",1
"('22', 'gallon')",1
"('ny', '22')",1
"('la', 'ny')",1
"('travel', 'la')",1
"('overwhelming', 'flood')",1
"('flood', 'illegal')",1
"('illegal', 'immigrant')",1
"('immigrant', 'pouring')",1
"('irs', 'hiring')",1
"('the', 'irs')",1
"('lied', 'the')",1
"('biden', 'lied')",1
"('trump', 'biden')",1
"('targeting', 'trump')",1
"('fbi', 'targeting')",1
"('entire', 'fbi')",1
"('behind', 'entire')",1
"('house', 'behind')",1
"('white', 'house')",1
"('prove', 'white')",1
"('document', 'prove')",1
"('country', 'document')",1
"('pouring', 'country')",1
"('the', 'uk')",1
"('longer', 'recommending')",1
"('car', 'travel')",1
"('tax', 'yale')",1
"('princeton', '26')",1
"('billion', 'princeton')",1
"('29', 'billion')",1
"('stanford', '29')",1
"('billion', 'stanford')",1
"('31', 'billion')",1
"('yale', '31')",1
"('zero', 'tax')",1
"('billion', 'the')",1
"('pay', 'zero')",1
"('endowment', 'pay')",1
"('call', 'endowment')",1
"('fund', 'call')",1
"('hedge', 'fund')",1
"('billion', 'hedge')",1
"('54', 'billion')",1
"('26', 'billion')",1
"('the', 'nonpartisan')",1
"('recommending', 'pfizerbiontech')",1
"('rate', 'would')",1
"('would', 'even')",1
"('income', 'would')",1
"('regardless', 'income')",1
"('taxpayer', 'regardless')",1
"('all', 'taxpayer')",1
"('rise', 'all')",1
"('would', 'rise')",1
"('audit', 'rate')",1
"('nonpartisan', 'congressional')",1
"('irs', 'audit')",1
"('staff', 'irs')",1
"('supersized', 'staff')",1
"('say', 'supersized')",1
"('office', 'say')",1
"('budget', 'office')",1
"('congressional', 'budget')",1
"('top', '54')",1
"('sitting', 'top')",1
"('harvard', 'sitting')",1
"('forgiveness', 'plan')",1
"('filing', 'federal')",1
"('obscure', 'filing')",1
"('an', 'obscure')",1
"('kid', 'an')",1
"('rich', 'kid')",1
"('bailout', 'rich')",1
"('plan', 'bailout')",1
"('debt', 'forgiveness')",1
"('cashless', 'harvard')",1
"('s', 'student')",1
"('biden', 's')",1
"('woman', 'joe')",1
"('vaccine', 'pregnant')",1
"('mrna', 'vaccine')",1
"('covid19', 'mrna')",1
"('pfizerbiontech', 'covid19')",1
"('federal', 'election')",1
"('election', 'commission')",1
"('commission', 'show')",1
"('show', 'biden')",1
"('going', 'cashless')",1
"('announced', 'going')",1
"('starbucks', 'announced')",1
"('president', 'starbucks')",1
"('former', 'president')",1
"('ukraine', 'former')",1
"('assassinate', 'ukraine')",1
"('threatened', 'assassinate')",1
"('biden', 'threatened')",1
"('term', 'joe')",1
"('another', 'term')",1
"('bid', 'another')",1
"('announced', 'bid')",1
"('formally', 'announced')",1
"('biden', 'formally')",1
"('mandate', 'shot')",1
