,index,0
195,"('recently',)",2
196,"('far',)",2
197,"('stand',)",2
198,"('he',)",2
199,"('seemingly',)",2
200,"('grasp',)",2
201,"('space',)",2
202,"('approach',)",2
203,"('please',)",2
204,"('something',)",2
205,"('recall',)",2
206,"('proposed',)",2
207,"('change',)",2
208,"('top',)",2
209,"('eletre',)",2
210,"('scam',)",2
211,"('main',)",2
212,"('say',)",2
213,"('reach',)",2
214,"('recent',)",2
215,"('story',)",2
216,"('research',)",2
217,"('benefit',)",2
218,"('2021',)",2
219,"('end',)",2
220,"('user',)",2
221,"('video',)",2
222,"('hacked',)",2
223,"('hope',)",2
224,"('leading',)",2
225,"('electrode',)",2
226,"('application',)",2
227,"('official',)",2
228,"('driving',)",2
229,"('cockpit',)",2
230,"('control',)",2
231,"('dcu',)",2
232,"('child',)",2
233,"('size',)",2
234,"('there',)",2
235,"('source',)",2
236,"('2020',)",2
237,"('ltd',)",2
238,"('pvt',)",2
239,"('expected',)",2
240,"('cent',)",2
241,"('oil',)",2
242,"('we',)",2
243,"('planning',)",2
244,"('forecast',)",2
245,"('re',)",2
246,"('fluid',)",2
247,"('outlook',)",2
248,"('long',)",2
249,"('sold',)",2
250,"('money',)",2
251,"('francisco',)",2
252,"('event',)",2
253,"('trying',)",2
254,"('soaring',)",2
255,"('bill',)",2
256,"('potential',)",2
257,"('announce',)",2
258,"('introduction',)",2
259,"('educator',)",2
260,"('find',)",2
261,"('part',)",2
262,"('ball',)",2
263,"('amass',)",2
264,"('important',)",2
265,"('trip',)",2
266,"('whether',)",2
267,"('family',)",2
268,"('might',)",2
269,"('should',)",2
270,"('hiring',)",2
271,"('firing',)",2
272,"('worker',)",2
273,"('roared',)",2
274,"('past',)",2
275,"('labour',)",2
276,"('kept',)",2
277,"('pace',)",2
278,"('shortage',)",2
279,"('pervasive',)",2
280,"('mean',)",2
281,"('san',)",2
282,"('inevitably',)",2
283,"('sexual',)",2
284,"('profit',)",2
285,"('soccer',)",2
286,"('factory',)",2
287,"('way',)",2
288,"('nothing',)",2
289,"('wrong',)",2
290,"('issue',)",2
291,"('loading',)",2
292,"('want',)",2
293,"('brand',)",2
294,"('shifting',)",2
295,"('buick',)",2
296,"('at',)",2
297,"('south',)",2
298,"('growth',)",2
299,"('employee',)",2
300,"('almost',)",2
301,"('nasdaq',)",2
302,"('trailer',)",2
303,"('decline',)",2
304,"('saw',)",2
305,"('with',)",2
306,"('li',)",2
307,"('someone',)",2
308,"('25',)",2
309,"('trade',)",2
310,"('de',)",2
311,"('september',)",2
312,"('innovation',)",2
313,"('call',)",2
314,"('crowd',)",2
315,"('game',)",2
316,"('hire',)",2
317,"('data',)",2
318,"('mission',)",2
319,"('look',)",2
320,"('million',)",2
321,"('every',)",2
322,"('index',)",2
323,"('billionaire',)",2
324,"('headline',)",2
325,"('so',)",2
326,"('worst',)",2
327,"('making',)",2
328,"('jeff',)",2
329,"('bezos',)",2
330,"('feel',)",2
331,"('debut',)",2
332,"('or',)",2
333,"('lie',)",2
334,"('h',)",2
335,"('automaker',)",2
336,"('pioneering',)",2
337,"('reason',)",2
338,"('talk',)",2
339,"('least',)",2
340,"('much',)",2
341,"('behind',)",2
342,"('secret',)",2
343,"('tsla',)",2
344,"('3',)",2
345,"('undergo',)",2
346,"('entire',)",2
347,"('goal',)",2
348,"('mark',)",2
349,"('united',)",2
350,"('selling',)",2
351,"('number',)",2
352,"('problem',)",2
353,"('though',)",2
354,"('finally',)",2
355,"('affirmation',)",2
356,"('cell',)",2
357,"('my',)",2
358,"('drycoat',)",2
359,"('around',)",2
360,"('book',)",2
361,"('process',)",2
362,"('robot',)",2
363,"('also',)",2
364,"('pay',)",2
365,"('bigger',)",2
366,"('funding',)",2
367,"('volkswagens',)",2
368,"('52bn',)",2
369,"('coffee',)",2
370,"('f',)",2
371,"('project',)",2
372,"('across',)",2
373,"('trend',)",2
374,"('since',)",2
375,"('personality',)",2
376,"('local',)",2
377,"('used',)",2
378,"('during',)",2
379,"('turning',)",2
380,"('five',)",2
381,"('ai',)",2
382,"('y',)",2
383,"('critique',)",2
384,"('board',)",2
385,"('social',)",2
386,"('output',)",2
387,"('gas',)",2
388,"('jou',)",1
389,"('2629',)",1
390,"('gorodenkoff',)",1
391,"('thesis',)",1
392,"('promise',)",1
393,"('venezuela',)",1
394,"('wall',)",1
395,"('7809',)",1
396,"('3172',)",1
397,"('christian',)",1
398,"('treat',)",1
399,"('along',)",1
400,"('thing',)",1
401,"('interesting',)",1
402,"('xrp',)",1
403,"('gossip',)",1
404,"('upgrade',)",1
405,"('truth',)",1
406,"('promote',)",1
407,"('imagefilename',)",1
408,"('7971',)",1
409,"('evonly',)",1
410,"('dealer',)",1
411,"('necessary',)",1
412,"('aurora',)",1
413,"('valued',)",1
414,"('aur',)",1
415,"('keep',)",1
416,"('5583',)",1
417,"('razvanistock',)",1
418,"('movie',)",1
419,"('declared',)",1
420,"('finish',)",1
421,"('compiled',)",1
422,"('summary',)",1
423,"('investable',)",1
424,"('pricewaterhousecoopers',)",1
425,"('sponsor',)",1
426,"('tour',)",1
427,"('boxer',)",1
428,"('nope',)",1
429,"('peele',)",1
430,"('france',)",1
431,"('while',)",1
432,"('jordan',)",1
433,"('viewership',)",1
434,"('paul',)",1
435,"('logan',)",1
436,"('inspired',)",1
437,"('seen',)",1
438,"('acqui',)",1
439,"('1697',)",1
440,"('memo',)",1
441,"('surged',)",1
442,"('drive',)",1
443,"('inside',)",1
444,"('friday',)",1
445,"('6003',)",1
446,"('2nd',)",1
447,"('60anniversarymoonphotojpg',)",1
448,"('20220720',)",1
449,"('companyinternal',)",1
450,"('hinted',)",1
451,"('102788',)",1
452,"('imagewidth',)",1
453,"('aapl',)",1
454,"('1041',)",1
455,"('imageheight',)",1
456,"('microsoft',)",1
457,"('661',)",1
458,"('ima',)",1
459,"('pwc',)",1
460,"('msft',)",1
461,"('imagedatecreated',)",1
462,"('prove',)",1
463,"('high',)",1
464,"('premarket',)",1
465,"('glazer',)",1
466,"('regular',)",1
467,"('household',)",1
468,"('ecoflow',)",1
469,"('trading',)",1
470,"('delta',)",1
471,"('2',)",1
472,"('1871',)",1
473,"('yesterday',)",1
474,"('90',)",1
475,"('sharing',)",1
476,"('binance',)",1
477,"('cheap',)",1
478,"('changpeng',)",1
479,"('zhao',)",1
480,"('replying',)",1
481,"('enough',)",1
482,"('of',)",1
483,"('2370',)",1
484,"('17',)",1
485,"('manu',)",1
486,"('nyse',)",1
487,"('angela',)",1
488,"('wilson',)",1
489,"('reliable',)",1
490,"('looking',)",1
491,"('stipend',)",1
492,"('portable',)",1
493,"('1849',)",1
494,"('imagecredit',)",1
495,"('anticipated',)",1
496,"('nasacory',)",1
497,"('29886',)",1
498,"('2028',)",1
499,"('cagr',)",1
500,"('71',)",1
501,"('fo',)",1
502,"('6836',)",1
503,"('huston',)",1
504,"('1402',)",1
505,"('375',)",1
506,"('station',)",1
507,"('ga',)",1
508,"('consulting',)",1
509,"('useful',)",1
510,"('skyquest',)",1
511,"('camping',)",1
512,"('brad',)",1
513,"('1014',)",1
514,"('pote',)",1
515,"('432',)",1
516,"('provide',)",1
517,"('add',)",1
518,"('outofstate',)",1
519,"('ban',)",1
520,"('ikea',)",1
521,"('oxford',)",1
522,"('van',)",1
523,"('son',)",1
524,"('nike',)",1
525,"('arrival',)",1
526,"('budgeted',)",1
527,"('4038',)",1
528,"('controller',)",1
529,"('resear',)",1
530,"('6291',)",1
531,"('working',)",1
532,"('pwc_venezuela',)",1
533,"('soon',)",1
534,"('overtime',)",1
535,"('odd',)",1
536,"('obvious',)",1
537,"('middleclass',)",1
538,"('shop',)",1
539,"('q',)",1
540,"('mandate',)",1
541,"('moment',)",1
542,"('kennedy',)",1
543,"('ago',)",1
544,"('center',)",1
545,"('destination',)",1
546,"('advertising',)",1
547,"('abortion',)",1
548,"('edrive40',)",1
549,"('she',)",1
550,"('addition',)",1
551,"('familyfriendly',)",1
552,"('core',)",1
553,"('value',)",1
554,"('ripple',)",1
555,"('manchester',)",1
556,"('imagealttext',)",1
557,"('com',)",1
558,"('11374',)",1
559,"('after',)",1
560,"('ownership',)",1
561,"('mi',)",1
562,"('i4',)",1
563,"('short',)",1
564,"('coward_lionistock',)",1
565,"('big',)",1
566,"('phx',)",1
567,"('metro',)",1
568,"('tucson',)",1
569,"('est',)",1
570,"('5454',)",1
571,"('rt',)",1
572,"('250',)",1
573,"('various',)",1
574,"('strategy',)",1
575,"('12879',)",1
576,"('use',)",1
577,"('5858',)",1
578,"('developer',)",1
579,"('entrepreneur',)",1
580,"('programmer',)",1
581,"('experience',)",1
582,"('saying',)",1
583,"('can',)",1
584,"('improve',)",1
585,"('mind',)",1
586,"('phrase',)",1
587,"('10722',)",1
588,"('subconscious',)",1
589,"('reprogram',)",1
590,"('omaha',)",1
591,"('hay',)",1
592,"('wild',)",1
593,"('neb',)",1
594,"('movement',)",1
595,"('imxsm',)",1
596,"('increased',)",1
597,"('louise',)",1
598,"('creating',)",1
599,"('482',)",1
600,"('5795',)",1
601,"('468',)",1
602,"('july',)",1
603,"('imx',)",1
604,"('8319',)",1
605,"('td',)",1
606,"('ameritrades',)",1
607,"('embarked',)",1
608,"('song',)",1
609,"('7641',)",1
610,"('9555',)",1
611,"('showcasing',)",1
612,"('5',)",1
613,"('prnewswire',)",1
614,"('cylindrical',)",1
615,"('lithiumion',)",1
616,"('1188',)",1
617,"('2026',)",1
618,"('technavio',)",1
619,"('revision',)",1
620,"('liion',)",1
621,"('pornography',)",1
622,"('serious',)",1
623,"('golden',)",1
624,"('era',)",1
625,"('korean',)",1
626,"('jimmy',)",1
627,"('government',)",1
628,"('previous',)",1
629,"('1721',)",1
630,"('prime',)",1
631,"('made',)",1
632,"('criticise',)",1
633,"('youtube',)",1
634,"('channel',)",1
635,"('saturday',)",1
636,"('discussing',)",1
637,"('atttempt',)",1
638,"('yonhap',)",1
639,"('2586',)",1
640,"('rant',)",1
641,"('proprietary',)",1
642,"('behaviorbased',)",1
643,"('aggregating',)",1
644,"('bob',)",1
645,"('become',)",1
646,"('hub',)",1
647,"('run',)",1
648,"('independent',)",1
649,"('bull',)",1
650,"('tank',)",1
651,"('crypto',)",1
652,"('ember',)",1
653,"('embe',)",1
654,"('3791',)",1
655,"('ambitious',)",1
656,"('vice',)",1
657,"('sustainability',)",1
658,"('1658',)",1
659,"('electrifica',)",1
660,"('different',)",1
661,"('holycross',)",1
662,"('explains',)",1
663,"('revive',)",1
664,"('ipo',)",1
665,"('near',)",1
666,"('120yearold',)",1
667,"('porsches',)",1
668,"('4368',)",1
669,"('240',)",1
670,"('pm',)",1
671,"('cunninghamgetty',)",1
672,"('harold',)",1
673,"('po',)",1
674,"('electrification',)",1
675,"('hit',)",1
676,"('region',)",1
677,"('positioning',)",1
678,"('exponential',)",1
679,"('honest',)",1
680,"('everyone',)",1
681,"('str',)",1
682,"('6537',)",1
683,"('2747',)",1
684,"('kong',)",1
685,"('hong',)",1
686,"('purchased',)",1
687,"('several',)",1
688,"('result',)",1
689,"('expectation',)",1
690,"('j',)",1
691,"('bradford',)",1
692,"('delong',)",1
693,"('economist',)",1
694,"('teach',)",1
695,"('university',)",1
696,"('berkeley',)",1
697,"('served',)",1
698,"('exceeded',)",1
699,"('treasury',)",1
700,"('department',)",1
701,"('50000',)",1
702,"('clinton',)",1
703,"('multiple',)",1
704,"('includ',)",1
705,"('10047',)",1
706,"('asia',)",1
707,"('economy',)",1
708,"('york',)",1
709,"('8396',)",1
710,"('inn',)",1
711,"('toll',)",1
712,"('struck',)",1
713,"('sichuan',)",1
714,"('province',)",1
715,"('testing',)",1
716,"('beset',)",1
717,"('unfiltered',)",1
718,"('heat',)",1
719,"('wave',)",1
720,"('drought',)",1
721,"('forest',)",1
722,"('fire',)",1
723,"('covid',)",1
724,"('outbreakthe',)",1
725,"('death',)",1
726,"('fr',)",1
727,"('specific',)",1
728,"('meme',)",1
729,"('3638',)",1
730,"('foremost',)",1
731,"('2018',)",1
732,"('dodge',)",1
733,"('challenger',)",1
734,"('srt',)",1
735,"('demon',)",1
736,"('currently',)",1
737,"('mostly',)",1
738,"('listed',)",1
739,"('bring',)",1
740,"('to',)",1
741,"('understand',)",1
742,"('socia',)",1
743,"('2136',)",1
744,"('magnitude',)",1
745,"('68',)",1
746,"('onurdongel',)",1
747,"('russia',)",1
748,"('e',)",1
749,"('6316',)",1
750,"('indefinite',)",1
751,"('suspension',)",1
752,"('flow',)",1
753,"('europe',)",1
754,"('nordstream',)",1
755,"('pipeline',)",1
756,"('response',)",1
757,"('cap',)",1
758,"('g7',)",1
759,"('maybe',)",1
760,"('european',)",1
761,"('24483',)",1
762,"('pugliano',)",1
763,"('covered',)",1
764,"('producer',)",1
765,"('fan',)",1
766,"('changed',)",1
767,"('bit',)",1
768,"('fro',)",1
769,"('underg',)",1
770,"('15092',)",1
771,"('an',)",1
772,"('earthquake',)",1
773,"('measuring',)",1
774,"('huntaap',)",1
775,"('tell',)",1
776,"('history',)",1
777,"('md',)",1
778,"('7500',)",1
779,"('williams',)",1
780,"('cadre',)",1
781,"('realestate',)",1
782,"('7898',)",1
783,"('despite',)",1
784,"('madeinusa',)",1
785,"('requirement',)",1
786,"('late',)",1
787,"('passed',)",1
788,"('place',)",1
789,"('stating',)",1
790,"('fantasy',)",1
791,"('grant',)",1
792,"('criticized',)",1
793,"('subsidy',)",1
794,"('2237',)",1
795,"('reputed',)",1
796,"('anal',)",1
797,"('5069',)",1
798,"('2171',)",1
799,"('9220',)",1
800,"('10272',)",1
801,"('interactive',)",1
802,"('invehicle',)",1
803,"('installation',)",1
804,"('will',)",1
805,"('increase',)",1
806,"('aicontrolled',)",1
807,"('state',)",1
808,"('rockville',)",1
809,"('ryan',)",1
810,"('yes',)",1
811,"('well',)",1
812,"('office',)",1
813,"('chief',)",1
814,"('what',)",1
815,"('lotus',)",1
816,"('apart',)",1
817,"('4128',)",1
818,"('2023',)",1
819,"('developed',)",1
820,"('800volt',)",1
821,"('architecture',)",1
822,"('dedicated',)",1
823,"('powered',)",1
824,"('acclaimed',)",1
825,"('combined',)",1
826,"('600',)",1
827,"('horsepower',)",1
828,"('al',)",1
829,"('1867',)",1
830,"('critically',)",1
831,"('giant',)",1
832,"('inc',)",1
833,"('cornerstone',)",1
834,"('grave',)",1
835,"('2669',)",1
836,"('pandemic',)",1
837,"('subsides',)",1
838,"('flying',)",1
839,"('4911',)",1
840,"('theater',)",1
841,"('restaurant',)",1
842,"('dave',)",1
843,"('financial',)",1
844,"('30',)",1
845,"('grav',)",1
846,"('essay',)",1
847,"('personal',)",1
848,"('living',)",1
849,"('too',)",1
850,"('distraction',)",1
851,"('999',)",1
852,"('are',)",1
853,"('5062',)",1
854,"('aiming',)",1
855,"('selfdriving',)",1
856,"('ready',)",1
857,"('depending',)",1
858,"('regulatory',)",1
859,"('approval',)",1
860,"('releas',)",1
861,"('1517',)",1
862,"('type',)",1
863,"('material',)",1
864,"('geogr',)",1
865,"('8362',)",1
866,"('9187',)",1
867,"('dow',)",1
868,"('jones',)",1
869,"('average',)",1
870,"('reversed',)",1
871,"('lower',)",1
872,"('tuesday',)",1
873,"('morning',)",1
874,"('release',)",1
875,"('3013',)",1
876,"('declaring',)",1
877,"('surprise',)",1
878,"('muchanticipated',)",1
879,"('13782',)",1
880,"('nasa',)",1
881,"('scrubbed',)",1
882,"('artemis',)",1
883,"('uncrewed',)",1
884,"('moon',)",1
885,"('came',)",1
886,"('suggestion',)",1
887,"('ailing',)",1
888,"('land',)",1
889,"('astronaut',)",1
890,"('lunar',)",1
891,"('1883',)",1
892,"('overall',)",1
893,"('273',)",1
894,"('158008',)",1
895,"('chain',)",1
896,"('particu',)",1
897,"('2520',)",1
898,"('fp',)",1
899,"('staffsep',)",1
900,"('172207',)",1
901,"('ist',)",1
902,"('titan',)",1
903,"('even',)",1
904,"('unveili',)",1
905,"('3101',)",1
906,"('swipe',)",1
907,"('rival',)",1
908,"('economic',)",1
909,"('opec',)",1
910,"('valuing',)",1
911,"('laneway',)",1
912,"('inspiring',)",1
913,"('home',)",1
914,"('origin',)",1
915,"('hutt',)",1
916,"('3149',)",1
917,"('academic',)",1
918,"('paper',)",1
919,"('system',)",1
920,"('robotics',)",1
921,"('arm',)",1
922,"('hand',)",1
923,"('object',)",1
924,"('learningbased',)",1
925,"('preferred',)",1
926,"('analytical',)",1
927,"('me',)",1
928,"('3746',)",1
929,"('reignited',)",1
930,"('rivalry',)",1
931,"('costly',)",1
932,"('premiere',)",1
933,"('1391',)",1
934,"('bestselling',)",1
935,"('general',)",1
936,"('joint',)",1
937,"('venture',)",1
938,"('saicgmwuling',)",1
939,"('mini',)",1
940,"('cabrio',)",1
941,"('turn',)",1
942,"('line',)",1
943,"('cut',)",1
944,"('wedged',)",1
945,"('xibd',)",1
946,"('50',)",1
947,"('stockshockwave',)",1
948,"('medical',)",1
949,"('5961',)",1
950,"('chorus',)",1
951,"('critic',)",1
952,"('hating',)",1
953,"('studio',)",1
954,"('lavish',)",1
955,"('action',)",1
956,"('loosely',)",1
957,"('based',)",1
958,"('middle',)",1
959,"('earthit',)",1
960,"('billi',)",1
961,"('3258',)",1
962,"('southworks',)",1
963,"('wolfe',)",1
964,"('automobile',)",1
965,"('note',)",1
966,"('passing',)",1
967,"('con',)",1
968,"('1265',)",1
969,"('exceptional',)",1
970,"('vision',)",1
971,"('compact',)",1
972,"('triangular',)",1
973,"('site',)",1
974,"('language',)",1
975,"('large',)",1
976,"('incorporates',)",1
977,"('extended',)",1
978,"('sure',)",1
979,"('120w',)",1
980,"('foldab',)",1
981,"('6406',)",1
982,"('forefront',)",1
983,"('humanity',)",1
984,"('rank',)",1
985,"('overpopulation',)",1
986,"('existential',)",1
987,"('threat',)",1
988,"('including',)",1
989,"('1878',)",1
990,"('judging',)",1
991,"('adanis',)",1
992,"('move',)",1
993,"('wildly',)",1
994,"('successful',)",1
995,"('climbed',)",1
996,"('1000',)",1
997,"('compare',)",1
998,"('44',)",1
999,"('advance',)",1
1000,"('2105',)",1
1001,"('by',)",1
1002,"('zoe',)",1
1003,"('kleinmantechnology',)",1
1004,"('editor',)",1
1005,"('british',)",1
1006,"('smartphone',)",1
1007,"('period',)",1
1008,"('offgrid',)",1
1009,"('built',)",1
1010,"('adventure',)",1
1011,"('caught',)",1
1012,"('confusion',)",1
1013,"('conflicting',)",1
1014,"('conservation',)",1
1015,"('request',)",1
1016,"('wildfire',)",1
1017,"('evacuation',)",1
1018,"('warning',)",1
1019,"('sweep',)",1
1020,"('newsweek',)",1
1021,"('sou',)",1
1022,"('3539',)",1
1023,"('fbi',)",1
1024,"('raid',)",1
1025,"('maralago',)",1
1026,"('compound',)",1
1027,"('donald',)",1
1028,"('trump',)",1
1029,"('aim',)",1
1030,"('speech',)",1
1031,"('weekend',)",1
1032,"('managed',)",1
1033,"('attack',)",1
1034,"('opponentsrising',)",1
1035,"('rep',)",1
1036,"('5512',)",1
1037,"('fall',)",1
1038,"('horizon',)",1
1039,"('outdoor',)",1
1040,"('steal',)",1
1041,"('march',)",1
1042,"('satelliteconnected',)",1
1043,"('handset',)",1
1044,"('prevalent',)",1
1045,"('starbucks',)",1
1046,"('location',)",1
1047,"('involves',)",1
1048,"('buying',)",1
1049,"('food',)",1
1050,"('telling',)",1
1051,"('barista',)",1
1052,"('cover',)",1
1053,"('occa',)",1
1054,"('2351',)",1
1055,"('mistake',)",1
1056,"('thinking',)",1
1057,"('about',)",1
1058,"('damir',)",1
1059,"('kopezhanov',)",1
1060,"('unsplash',)",1
1061,"('topic',)",1
1062,"('crucial',)",1
1063,"('role',)",1
1064,"('play',)",1
1065,"('unleashing',)",1
1066,"('p',)",1
1067,"('6385',)",1
1068,"('hardly',)",1
1069,"('development',)",1
1070,"('dalle',)",1
1071,"('increasingly',)",1
1072,"('google',)",1
1073,"('forward',)",1
1074,"('for',)",1
1075,"('4654',)",1
1076,"('fight',)",1
1077,"('bbc',)",1
1078,"('learned',)",1
1079,"('wif',)",1
1080,"('2921',)",1
1081,"('holidayshortened',)",1
1082,"('yahoo',)",1
1083,"('finance',)",1
1084,"('watching',)",1
1085,"('courtroom',)",1
1086,"('set',)",1
1087,"('stage',)",1
1088,"('counterclaim',)",1
1089,"('twtr',)",1
1090,"('escape',)",1
1091,"('miner',)",1
1092,"('5208',)",1
1093,"('provision',)",1
1094,"('put',)",1
1095,"('track',)",1
1096,"('toward',)",1
1097,"('significant',)",1
1098,"('emission',)",1
1099,"('potentially',)",1
1100,"('reducing',)",1
1101,"('greenhouse',)",1
1102,"('40',)",1
1103,"('2005',)",1
1104,"('level',)",1
1105,"('2421',)",1
1106,"('smokestack',)",1
1107,"('belching',)",1
1108,"('stop',)",1
1109,"('3146',)",1
1110,"('marketsandmarkets',)",1
1111,"('chicago',)",1
1112,"('artificial',)",1
1113,"('intelligence',)",1
1114,"('projected',)",1
1115,"('23',)",1
1116,"('70',)",1
1117,"('5993',)",1
1118,"('tunein',)",1
1119,"('live',)",1
1120,"('streaming',)",1
1121,"('audio',)",1
1122,"('service',)",1
1123,"('pleased',)",1
1124,"('stream',)",1
1125,"('uefa',)",1
1126,"('champion',)",1
1127,"('league',)",1
1128,"('season',)",1
1129,"('3156',)",1
1130,"('halve',)",1
1131,"('saving',)",1
1132,"('8',)",1
1133,"('starting',)",1
1134,"('exp',)",1
1135,"('7562',)",1
1136,"('berlin',)",1
1137,"('bought',)",1
1138,"('necksn',)",1
1139,"('fanaticism',)",1
1140,"('donor',)",1
1141,"('degree',)",1
1142,"('effort',)",1
1143,"('combat',)",1
1144,"('corruption',)",1
1145,"('predatory',)",1
1146,"('conduct',)",1
1147,"('particularly',)",1
1148,"('realm',)",1
1149,"('join',)",1
1150,"('particip',)",1
1151,"('12112',)",1
1152,"('machine',)",1
1153,"('prof',)",1
1154,"('immensely',)",1
1155,"('helpful',)",1
1156,"('automating',)",1
1157,"('task',)",1
1158,"('earlier',)",1
1159,"('required',)",1
1160,"('human',)",1
1161,"('labor',)",1
1162,"('ml',)",1
1163,"('predicting',)",1
1164,"('particular',)",1
1165,"('profitab',)",1
1166,"('10121',)",1
1167,"('little',)",1
1168,"('doubt',)",1
1169,"('inspires',)",1
1170,"('certain',)",1
1171,"('politico',)",1
1172,"('mathias',)",1
1173,"('dopfner',)",1
1174,"('stood',)",1
1175,"('bonded',)",1
1176,"('dude',)",1
1177,"('god',)",1
1178,"('taking',)",1
1179,"('deeper',)",1
1180,"('dive',)",1
1181,"('body',)",1
1182,"('work',)",1
1183,"('6027',)",1
1184,"('internet',)",1
1185,"('quick',)",1
1186,"('react',)",1
1187,"('mr',)",1
1188,"('announcement',)",1
1189,"('sunday',)",1
1190,"('revealed',)",1
1191,"('comedian',)",1
1192,"('chris',)",1
1193,"('rock',)",1
1194,"('invited',)",1
1195,"('open',)",1
1196,"('forthcoming',)",1
1197,"('emerged',)",1
1198,"('1676',)",1
1199,"('twitterelon',)",1
1200,"('head',)",1
1201,"('court',)",1
1202,"('started',)",1
1203,"('38',)",1
1204,"('gaiman',)",1
1205,"('neil',)",1
1206,"('love',)",1
1207,"('clip',)",1
1208,"('atop',)",1
1209,"('axel',)",1
1210,"('springer',)",1
1211,"('19story',)",1
1212,"('headquarters',)",1
1213,"('gazing',)",1
1214,"('double',)",1
1215,"('row',)",1
1216,"('cobblestone',)",1
1217,"('22128',)",1
1218,"('beginning',)",1
1219,"('pour',)",1
1220,"('rapid',)",1
1221,"('difficult',)",1
1222,"('another',)",1
