,index,0
71,"('offer', 'buy')",1
72,"('will', 'help')",1
73,"('900horsepower', 'lotus')",1
74,"('mythical', '900horsepower')",1
75,"('could', 'mythical')",1
76,"('3', 'rule')",1
77,"('animal', 'could')",1
78,"('homeless', 'animal')",1
79,"('rule', 'that')",1
80,"('that', 'will')",1
81,"('lot', 'homeless')",1
82,"('a', 'lot')",1
83,"('help', 'you')",1
84,"('buick', 'offer')",1
85,"('you', 'stop')",1
86,"('stop', 'gossip')",1
87,"('gossip', 'dead')",1
88,"('dead', 'in')",1
89,"('in', 'it')",1
90,"('it', 'track')",1
91,"('track', 'in')",1
92,"('in', 'your')",1
93,"('your', 'church')",1
94,"('church', 'buick')",1
95,"('feed', 'a')",1
96,"('microsoft', 'finding')",1
97,"('to', 'apple')",1
98,"('upstream', 'for')",1
99,"('value', 'ford')",1
100,"('ford', '20')",1
101,"('deadly', 'earthquake')",1
102,"('came', 'deadly')",1
103,"('20', 'why')",1
104,"('why', 'this')",1
105,"('this', 'turnaround')",1
106,"('turnaround', 'is')",1
107,"('is', 'simply')",1
108,"('simply', 'breathtaking')",1
109,"('then', 'came')",1
110,"('breathtaking', 'china')",1
111,"('lockdown', 'then')",1
112,"('china', 'sichuan')",1
113,"('covid', 'lockdown')",1
114,"('wave', 'covid')",1
115,"('heat', 'wave')",1
116,"('record', 'heat')",1
117,"('sichuan', 'province')",1
118,"('for', 'value')",1
119,"('go', 'upstream')",1
120,"('apple', 'or')",1
121,"('export', 'go')",1
122,"('or', 'microsoft')",1
123,"('province', 'dealing')",1
124,"('finding', 'good')",1
125,"('srt', 'demon')",1
126,"('challenger', 'srt')",1
127,"('dodge', 'challenger')",1
128,"('2018', 'dodge')",1
129,"('good', 'investment')",1
130,"('investment', 'via')",1
131,"('via', 'tdf')",1
132,"('tdf', 'sponsorship')",1
133,"('sponsorship', 'russia')",1
134,"('this', '2018')",1
135,"('russia', 'cut')",1
136,"('earthquake', 'this')",1
137,"('cut', 'european')",1
138,"('class', '3')",1
139,"('european', 'gas')",1
140,"('gas', 'export')",1
141,"('california', 'wildfire')",1
142,"('tier15', 'odm')",1
143,"('middle', 'class')",1
144,"('europe', 'import')",1
145,"('family', 'looking')",1
146,"('looking', '375b')",1
147,"('375b', 'sale')",1
148,"('sale', 'solar')",1
149,"('solar', 'power')",1
150,"('power', 'market')",1
151,"('market', 'hit')",1
152,"('hit', 'sale')",1
153,"('sale', '29886')",1
154,"('29886', 'billion')",1
155,"('billion', '2028')",1
156,"('2028', 'europe')",1
157,"('import', 'solar')",1
158,"('report', 'glazer')",1
159,"('solar', 'module')",1
160,"('module', 'worth')",1
161,"('worth', '2')",1
162,"('2', 'billion')",1
163,"('billion', 'from')",1
164,"('from', 'china')",1
165,"('china', 'china')",1
166,"('china', 'aim')",1
167,"('aim', 'generate')",1
168,"('generate', '1200')",1
169,"('1200', 'gw')",1
170,"('gw', 'solar')",1
171,"('glazer', 'family')",1
172,"('climb', 'report')",1
173,"('war', 'middle')",1
174,"('s', '20')",1
175,"('and', 'tv')",1
176,"('tv', 'expert')",1
177,"('expert', 'elon')",1
178,"('musk', 'ha')",1
179,"('ha', 'some')",1
180,"('some', 'complaint')",1
181,"('complaint', 'about')",1
182,"('about', 'amazon')",1
183,"('lord', 'of')",1
184,"('of', 'the')",1
185,"('ring', 'the')",1
186,"('planet', 'elon')",1
187,"('20', 'million')",1
188,"('united', 'climb')",1
189,"('million', 'tesla')",1
190,"('tesla', 'sale')",1
191,"('sale', 'goal')",1
192,"('goal', 'driven')",1
193,"('driven', 'by')",1
194,"('by', 'battery')",1
195,"('battery', 'technology')",1
196,"('technology', 'the')",1
197,"('the', 'resizing')",1
198,"('resizing', 'retail')",1
199,"('retail', 'manchester')",1
200,"('manchester', 'united')",1
201,"('solar', 'energy')",1
202,"('energy', '2030')",1
203,"('2030', 'ecoflow')",1
204,"('exploration', 'five')",1
205,"('i4', 'edrive40')",1
206,"('edrive40', 'owner')",1
207,"('owner', 'tested')",1
208,"('tested', 'highway')",1
209,"('highway', 'mileage')",1
210,"('mileage', '334')",1
211,"('334', 'mile')",1
212,"('mile', 'china')",1
213,"('unit', 'dcu')",1
214,"('dcu', 'industry')",1
215,"('industry', 'report')",1
216,"('2022', 'exploration')",1
217,"('five', 'business')",1
218,"('ecoflow', 'delta')",1
219,"('business', 'model')",1
220,"('model', 'tier1')",1
221,"('tier1', 'tier05')",1
222,"('tier05', 'tier15')",1
223,"('eletre', 'caught')",1
224,"('odm', 'researchandmarketscom')",1
225,"('researchandmarketscom', 'electric')",1
226,"('car', 'mandate')",1
227,"('mandate', 'latest')",1
228,"('latest', 'frontier')",1
229,"('frontier', 'elite')",1
230,"('elite', 'war')",1
231,"('camera', 'i4')",1
232,"('daily', 'camera')",1
233,"('boulder', 'daily')",1
234,"('county', 'boulder')",1
235,"('delta', '2')",1
236,"('2', 'portable')",1
237,"('portable', 'power')",1
238,"('station', 'promise')",1
239,"('promise', 'long')",1
240,"('long', 'life')",1
241,"('life', 'flexibility')",1
242,"('flexibility', 'elon')",1
243,"('say', '90')",1
244,"('90', 'twitter')",1
245,"('twitter', 'comment')",1
246,"('comment', 'are')",1
247,"('are', 'botsbinance')",1
248,"('botsbinance', 'ceo')",1
249,"('ceo', 'cz')",1
250,"('cz', 'agrees')",1
251,"('agrees', 'how')",1
252,"('how', 'colorado')",1
253,"('colorado', 'abortion')",1
254,"('abortion', 'access')",1
255,"('access', 'could')",1
256,"('could', 'impact')",1
257,"('impact', 'business')",1
258,"('business', 'boulder')",1
259,"('boulder', 'county')",1
260,"('lotus', 'eletre')",1
261,"('office', 'plan')",1
262,"('caught', 'camera')",1
263,"('how', 'you')",1
264,"('build', 'more')",1
265,"('more', 'clout')",1
266,"('clout', 'world')",1
267,"('s', 'secondbiggest')",1
268,"('secondbiggest', 'cryptocurrency')",1
269,"('cryptocurrency', 'make')",1
270,"('make', 'radical')",1
271,"('radical', 'technological')",1
272,"('technological', 'shift')",1
273,"('shift', '3')",1
274,"('3', 'way')",1
275,"('way', 'how')",1
276,"('you', 'can')",1
277,"('camera', 'where')",1
278,"('can', 'practice')",1
279,"('practice', 'your')",1
280,"('your', 'positive')",1
281,"('positive', 'affirmation')",1
282,"('affirmation', 'better')",1
283,"('better', 'elon')",1
284,"('musk', 'go')",1
285,"('go', 'wild')",1
286,"('wild', 'rant')",1
287,"('rant', 'against')",1
288,"('against', 'the')",1
289,"('the', 'lord')",1
290,"('how', 'build')",1
291,"('market', 'how')",1
292,"('bear', 'market')",1
293,"('amid', 'bear')",1
294,"('will', 'ev')",1
295,"('ev', 'ford')",1
296,"('ford', 'revival')",1
297,"('revival', 'the')",1
298,"('the', 'automaker')",1
299,"('automaker', 'ceo')",1
300,"('ceo', 'chairman')",1
301,"('chairman', 'vp')",1
302,"('vp', 'sustainability')",1
303,"('sustainability', 'believe')",1
304,"('believe', 'porsche')",1
305,"('porsche', 'ipo')",1
306,"('ipo', 'key')",1
307,"('key', 'volkswagen')",1
308,"('volkswagen', 'electrification')",1
309,"('electrification', 'strategy')",1
310,"('strategy', 'meitu')",1
311,"('meitu', 'loses')",1
312,"('loses', 'more')",1
313,"('more', 'than')",1
314,"('than', '43m')",1
315,"('43m', 'in')",1
316,"('in', 'crypto')",1
317,"('crypto', 'investment')",1
318,"('investment', 'amid')",1
319,"('ring', 'ring')",1
320,"('power', 'amid')",1
321,"('amid', 'feud')",1
322,"('s', 'drive')",1
323,"('promise', 'pwc')",1
324,"('pwc', 'account')",1
325,"('account', 'hacked')",1
326,"('hacked', 'promote')",1
327,"('promote', 'xrp')",1
328,"('xrp', 'scam')",1
329,"('scam', 'artemis')",1
330,"('artemis', 'launch')",1
331,"('launch', 'plan')",1
332,"('plan', 'here')",1
333,"('here', 'nasa')",1
334,"('s', 'next')",1
335,"('next', 'step')",1
336,"('step', 'united')",1
337,"('outlook', 'forecast')",1
338,"('forecast', 'report')",1
339,"('report', '20222027')",1
340,"('20222027', 'featuring')",1
341,"('featuring', 'key')",1
342,"('key', 'vendor')",1
343,"('vendor', 'exxon')",1
344,"('exxon', 'mobil')",1
345,"('mobil', 'valvoline')",1
346,"('valvoline', 'g')",1
347,"('g', 'caltex')",1
348,"('s', 'battery')",1
349,"('tesla', 's')",1
350,"('bezos', 'repeal')",1
351,"('planet', 'inside')",1
352,"('repeal', 'section')",1
353,"('section', '230')",1
354,"('230', 'child')",1
355,"('child', 'porn')",1
356,"('porn', 'opinion')",1
357,"('opinion', 'elon')",1
358,"('musk', 'blast')",1
359,"('blast', 'how')",1
360,"('how', 'men')",1
361,"('men', 'are')",1
362,"('are', 'portrayed')",1
363,"('portrayed', 'new')",1
364,"('new', 'lord')",1
365,"('ring', 'series')",1
366,"('series', 'here')",1
367,"('here', 's')",1
368,"('s', 'elon')",1
369,"('s', 'raw')",1
370,"('raw', 'review')",1
371,"('review', 'amazon')",1
372,"('amazon', 's')",1
373,"('s', 'the')",1
374,"('tesla', 'chief')",1
375,"('chief', 'say')",1
376,"('grave', 'the')",1
377,"('growth', 'will')",1
378,"('solar', 'growth')",1
379,"('dramatic', 'solar')",1
380,"('loom', 'united')",1
381,"('20222027', 'increasing')",1
382,"('increasing', 'demand')",1
383,"('demand', 'optimising')",1
384,"('optimising', 'electric')",1
385,"('fluid', 'emerging')",1
386,"('emerging', 'technology')",1
387,"('technology', 'automobile')",1
388,"('automobile', 'industry')",1
389,"('industry', 'push')",1
390,"('push', 'invehicle')",1
391,"('invehicle', 'ai')",1
392,"('ai', 'robot')",1
393,"('robot', 'demand')",1
394,"('demand', 'state')",1
395,"('state', 'factmr')",1
396,"('factmr', 'cylindrical')",1
397,"('cylindrical', 'lithiumion')",1
398,"('lithiumion', 'battery')",1
399,"('battery', 'market')",1
400,"('market', 'shift')",1
401,"('shift', 'in')",1
402,"('in', 'the')",1
403,"('the', 'automotive')",1
404,"('automotive', 'industry')",1
405,"('industry', 'to')",1
406,"('outlook', '20222027')",1
407,"('beneficiary', 'why')",1
408,"('ev', 'boost')",1
409,"('subsidy', 'beneficiary')",1
410,"('where', 'tesla')",1
411,"('tesla', 'get')",1
412,"('get', 'lithium')",1
413,"('lithium', 'asx')",1
414,"('asx', 'share')",1
415,"('share', 'benefit')",1
416,"('benefit', 'the')",1
417,"('the', 'great')",1
418,"('great', 'shift')",1
419,"('shift', 'how')",1
420,"('how', 'back')",1
421,"('back', 'office')",1
422,"('noted', 'middleearth')",1
423,"('plan', 'going')",1
424,"('going', 'trump')",1
425,"('trump', 's')",1
426,"('s', 'broadside')",1
427,"('broadside', 'electric')",1
428,"('car', 'come')",1
429,"('come', 'tesla')",1
430,"('tesla', 'pegged')",1
431,"('pegged', 'biggest')",1
432,"('biggest', 'new')",1
433,"('new', 'ev')",1
434,"('ev', 'subsidy')",1
435,"('to', 'ev')",1
436,"('boost', 'market')",1
437,"('see', 'dramatic')",1
438,"('investor', 'movement')",1
439,"('index', 'imx')",1
440,"('imx', 'rise')",1
441,"('rise', 'amidst')",1
442,"('amidst', 'mixed')",1
443,"('mixed', 'economic')",1
444,"('data', 'august')",1
445,"('august', 'technology')",1
446,"('technology', 'is')",1
447,"('is', 'only')",1
448,"('only', 'thing')",1
449,"('thing', 'that')",1
450,"('that', 'can')",1
451,"('can', 'potentially')",1
452,"('potentially', 'save')",1
453,"('save', 'u')",1
454,"('u', 'a')",1
455,"('a', 'conversation')",1
456,"('conversation', 'brad')",1
457,"('brad', 'delong')",1
458,"('delong', 'five')",1
459,"('five', 'asia')",1
460,"('asia', 'biggest')",1
461,"('biggest', 'economy')",1
462,"('economy', 'forecast')",1
463,"('forecast', 'see')",1
464,"('movement', 'index')",1
465,"('ameritrade', 'investor')",1
466,"('market', 'growth')",1
467,"('td', 'ameritrade')",1
468,"('growth', 'technavio')",1
469,"('technavio', 'hacker')",1
470,"('hacker', 'mess')",1
471,"('mess', 'with')",1
472,"('with', 'south')",1
473,"('south', 'korea')",1
474,"('korea', 'youtube')",1
475,"('youtube', 'channel')",1
476,"('channel', 'to')",1
477,"('to', 'play')",1
478,"('play', 'elon')",1
479,"('musk', 'crypto')",1
480,"('crypto', 'video')",1
481,"('video', 'after')",1
482,"('after', '21')",1
483,"('21', 'bitcoin')",1
484,"('bitcoin', 'songsheets')",1
485,"('songsheets', 'a')",1
486,"('a', 'call')",1
487,"('call', 'to')",1
488,"('to', 'bitcoiners')",1
489,"('bitcoiners', 'fiat')",1
490,"('fiat', 'delenda')",1
491,"('delenda', 'est')",1
492,"('est', 'td')",1
493,"('middleearth', 'and')",1
494,"('say', 'chris')",1
495,"('bid', 'noted')",1
496,"('foreign', 'dcu')",1
497,"('musk', 'determined')",1
498,"('determined', 'to')",1
499,"('to', 'launch')",1
500,"('launch', '100')",1
501,"('100', 'automated')",1
502,"('automated', 'selfdriving')",1
503,"('selfdriving', 'tesla')",1
504,"('tesla', 'across')",1
505,"('across', 'these')",1
506,"('these', 'country')",1
507,"('country', 'global')",1
508,"('global', 'ultracapacitors')",1
509,"('ultracapacitors', 'market')",1
510,"('2022', '2027')",1
511,"('2027', 'featuring')",1
512,"('featuring', 'eaton')",1
513,"('eaton', 'energ2')",1
514,"('energ2', 'panasonic')",1
515,"('panasonic', 'tokin')",1
516,"('tokin', 'among')",1
517,"('among', 'others')",1
518,"('others', 'china')",1
519,"('unit', 'market')",1
520,"('2022', 'featuring')",1
521,"('featuring', '14')",1
522,"('america', 'elon')",1
523,"('in', 'america')",1
524,"('life', 'in')",1
525,"('tesla', 'show')",1
526,"('gadget', 'now')",1
527,"('now', 'ford')",1
528,"('ford', 'ev')",1
529,"('ev', 'sale')",1
530,"('sale', 'jump')",1
531,"('jump', 'people')",1
532,"('people', 'interested')",1
533,"('interested', 'buying')",1
534,"('buying', 'apple')",1
535,"('apple', 'car')",1
536,"('car', 'tesla')",1
537,"('show', 'poll')",1
538,"('on', 'life')",1
539,"('poll', 'here')",1
540,"('here', 'elon')",1
541,"('musk', 'pan')",1
542,"('pan', 'amazon')",1
543,"('ring', 'escalating')",1
544,"('escalating', 'feud')",1
545,"('bezos', 'tolkien')",1
546,"('grave', 'vlog')",1
547,"('vlog', 'a')",1
548,"('a', 'critique')",1
549,"('critique', 'on')",1
550,"('14', 'foreign')",1
551,"('dcu', 'supplier')",1
552,"('1', 'mission')",1
553,"('supplier', 'dow')",1
554,"('legislation', 'an')",1
555,"('an', 'ultrasustainable')",1
556,"('ultrasustainable', 'home')",1
557,"('home', 'on')",1
558,"('on', 'an')",1
559,"('an', 'undevelopable')",1
560,"('undevelopable', 'melbourne')",1
561,"('melbourne', 'site')",1
562,"('site', 'multifingered')",1
563,"('multifingered', 'active')",1
564,"('active', 'grasp')",1
565,"('grasp', 'learning')",1
566,"('learning', 'elon')",1
567,"('musk', 'not')",1
568,"('not', 'a')",1
569,"('a', 'ring')",1
570,"('power', 'fan')",1
571,"('fan', 'the')",1
572,"('the', 'new')",1
573,"('new', 'mini')",1
574,"('mini', 'ev')",1
575,"('ev', 'cabrio')",1
576,"('cabrio', 'is')",1
577,"('is', 'rare')",1
578,"('rare', 'convertible')",1
579,"('vehicle', 'legislation')",1
580,"('new', 'electric')",1
581,"('winner', 'new')",1
582,"('cut', 'tolkien')",1
583,"('dow', 'jones')",1
584,"('jones', 'revers')",1
585,"('revers', 'after')",1
586,"('after', 'economic')",1
587,"('data', 'oil')",1
588,"('oil', 'price')",1
589,"('price', 'climb')",1
590,"('climb', 'on')",1
591,"('on', 'surprise')",1
592,"('surprise', 'production')",1
593,"('production', 'cut')",1
594,"('grave', 'elon')",1
595,"('potential', 'winner')",1
596,"('musk', 'stokes')",1
597,"('stokes', 'bezos')",1
598,"('bezos', 'rivalry')",1
599,"('rivalry', 'bashing')",1
600,"('bashing', 'amazon')",1
601,"('amazon', 'beta')",1
602,"('beta', 'male')",1
603,"('male', 'ring')",1
604,"('tesla', 'gm')",1
605,"('gm', 'called')",1
606,"('called', 'potential')",1
607,"('mission', 'gadget')",1
608,"('artemis', '1')",1
609,"('s', 'bid')",1
610,"('apple', 'iphone14')",1
611,"('140', 'new')",1
612,"('new', 'green')",1
613,"('green', 'deal')",1
614,"('deal', 'how')",1
615,"('how', 'many')",1
616,"('many', 'people')",1
617,"('people', 'were')",1
618,"('born', 'year')",1
619,"('year', 'you')",1
620,"('you', 'were')",1
621,"('born', 'indian')",1
622,"('indian', 'gautam')",1
623,"('gautam', 'adani')",1
624,"('adani', 's')",1
625,"('s', 'rise')",1
626,"('rise', 'world')",1
627,"('s', 'thirdrichest')",1
628,"('thirdrichest', 'came')",1
629,"('came', 'stock')",1
630,"('stock', 'jump')",1
631,"('jump', 'topped')",1
632,"('topped', '1000')",1
633,"('1000', 'uk')",1
634,"('uk', 'firm')",1
635,"('firm', 'take')",1
636,"('charger', '140')",1
637,"('station', 'charger')",1
638,"('20a', 'power')",1
639,"('former', 'president')",1
640,"('blackout', 'fear')",1
641,"('fear', 'create')",1
642,"('create', 'conflict')",1
643,"('conflict', 'electric')",1
644,"('car', 'user')",1
645,"('user', 'elon')",1
646,"('musk', 'told')",1
647,"('told', 'trump')",1
648,"('trump', 'sail')",1
649,"('sail', 'sunset')",1
650,"('sunset', 'former')",1
651,"('president', 'tell')",1
652,"('panel', '20a')",1
653,"('tell', 'supporter')",1
654,"('supporter', 'time')",1
655,"('time', 'get')",1
656,"('get', 'rid')",1
657,"('rid', 'electric')",1
658,"('car', 'pennsylvania')",1
659,"('pennsylvania', 'rally')",1
660,"('rally', 'rant')",1
661,"('rant', 'foldable')",1
662,"('foldable', 'solar')",1
663,"('solar', 'panel')",1
664,"('take', 'apple')",1
665,"('iphone14', 'elon')",1
666,"('s', 'artemis')",1
667,"('musk', 'satellite')",1
668,"('say', 'would')",1
669,"('would', 'end')",1
670,"('end', 'pay')",1
671,"('pay', 'forward')",1
672,"('forward', 'chain')",1
673,"('chain', 'sparking')",1
674,"('sparking', 'debate')",1
675,"('debate', 'five')",1
676,"('five', 'mistake')",1
677,"('mistake', 'board')",1
678,"('board', 'make')",1
679,"('make', 'when')",1
680,"('when', 'thinking')",1
681,"('thinking', 'about')",1
682,"('about', 'purpose')",1
683,"('purpose', 'radar')",1
684,"('radar', 'trend')",1
685,"('trend', 'watch')",1
686,"('watch', 'september')",1
687,"('september', '2022')",1
688,"('2022', 'elon')",1
689,"('musk', 'throw')",1
690,"('throw', 'solution')",1
691,"('solution', 'ailing')",1
692,"('ailing', 'nasa')",1
693,"('worker', 'say')",1
694,"('starbucks', 'worker')",1
695,"('former', 'starbucks')",1
696,"('story', 'watch')",1
697,"('satellite', 'phone')",1
698,"('phone', 'bed')",1
699,"('bed', 'bath')",1
700,"('bath', 'beyond')",1
701,"('beyond', 'lawsuit')",1
702,"('lawsuit', 'twittermusk')",1
703,"('twittermusk', 'hearing')",1
704,"('hearing', 'meta')",1
705,"('meta', 'fine')",1
706,"('fine', 'legal')",1
707,"('legal', 'story')",1
708,"('watch', 'we')",1
709,"('annoyed', 'former')",1
710,"('we', 'enough')",1
711,"('enough', 'lithium')",1
712,"('lithium', 'globally')",1
713,"('globally', 'meet')",1
714,"('meet', 'ev')",1
715,"('ev', 'target')",1
716,"('target', 'mining')",1
717,"('mining', 'ceo')",1
718,"('ceo', 'say')",1
719,"('say', 'they')",1
720,"('they', 'annoyed')",1
721,"('convertible', 'electric')",1
722,"('car', 'and')",1
723,"('and', 'possibly')",1
724,"('plan', 'american')",1
725,"('2022', 'automotive')",1
726,"('automotive', 'artificial')",1
727,"('artificial', 'intelligence')",1
728,"('intelligence', 'market')",1
729,"('market', 'worth')",1
730,"('worth', '70')",1
731,"('70', 'billion')",1
732,"('billion', '2027')",1
733,"('2027', 'exclusive')",1
734,"('exclusive', 'report')",1
735,"('report', 'marketsandmarketstm')",1
736,"('marketsandmarketstm', 'tunein')",1
737,"('tunein', 'score')",1
738,"('score', 'uefa')",1
739,"('uefa', 'champion')",1
740,"('champion', 'league')",1
741,"('league', 'inside')",1
742,"('tesla', 'drive')",1
743,"('musk', 'battery')",1
744,"('promise', 'politico')",1
745,"('politico', 's')",1
746,"('s', 'new')",1
747,"('new', 'german')",1
748,"('german', 'owner')",1
749,"('owner', 'contrarian')",1
750,"('4', '2022')",1
751,"('september', '4')",1
752,"('link', 'september')",1
753,"('race', 'lithium')",1
754,"('recall', 'some')",1
755,"('some', 'ev')",1
756,"('ev', 'elon')",1
757,"('musk', 'complains')",1
758,"('complains', 'about')",1
759,"('about', 'bot')",1
760,"('bot', 'impersonating')",1
761,"('impersonating', 'binance')",1
762,"('binance', 'ceo')",1
763,"('ceo', 'the')",1
764,"('the', 'race')",1
765,"('lithium', 'heating')",1
766,"('hackaday', 'link')",1
767,"('heating', 'up')",1
768,"('up', 'latin')",1
769,"('latin', 'america')",1
770,"('america', 'stock')",1
771,"('stock', 'price')",1
772,"('price', 'prediction')",1
773,"('prediction', 'using')",1
774,"('using', 'machine')",1
775,"('machine', 'learning')",1
776,"('learning', 'python')",1
777,"('python', 'hackaday')",1
778,"('contrarian', 'plan')",1
779,"('american', 'medium')",1
780,"('possibly', 'cutest')",1
781,"('medium', 'mullen')",1
782,"('what', 'you')",1
783,"('you', 'already')",1
784,"('already', 'do')",1
785,"('do', 'nt')",1
786,"('nt', 'know')",1
787,"('know', 'elon')",1
788,"('wildfire', 'blackout')",1
789,"('rock', 'ha')",1
790,"('ha', 'invited')",1
791,"('invited', 'him')",1
792,"('him', 'to')",1
793,"('to', 'open')",1
794,"('open', 'one')",1
795,"('one', 'of')",1
796,"('of', 'his')",1
797,"('his', 'show')",1
798,"('show', 'twitter')",1
799,"('twitter', 's')",1
800,"('s', 'share')",1
801,"('share', 'price')",1
802,"('price', 'back')",1
803,"('back', 'where')",1
804,"('where', 'started')",1
805,"('started', 'before')",1
806,"('before', 'musk')",1
807,"('to', 'what')",1
808,"('lotr', 'stick')",1
809,"('musk', 'lotr')",1
810,"('will', 'musk')",1
811,"('mullen', 'dream')",1
812,"('dream', 'of')",1
813,"('of', 'electric')",1
814,"('vehicle', 'that')",1
815,"('that', 'make')",1
816,"('make', 'pure')",1
817,"('pure', 'water')",1
818,"('water', 'from')",1
819,"('from', 'the')",1
820,"('the', 'air')",1
821,"('air', 'will')",1
822,"('musk', 'pump')",1
823,"('gaiman', 'elon')",1
824,"('pump', 'dogecoin')",1
825,"('dogecoin', 'tv')",1
826,"('tv', 'again')",1
827,"('again', 'he')",1
828,"('he', 's')",1
829,"('s', 'invited')",1
830,"('invited', 'chris')",1
831,"('rock', 's')",1
832,"('s', 'show')",1
833,"('show', 'neil')",1
834,"('neil', 'gaiman')",1
835,"('rivian', 'recall')",1
836,"('ford', 'rivian')",1
837,"('tax', 'ford')",1
838,"('carbon', 'tax')",1
839,"('refrigeration', 'for')",1
840,"('for', 'it')",1
841,"('it', 'fleet')",1
842,"('fleet', 'digital')",1
843,"('digital', 'realty')",1
844,"('realty', 'jim')",1
845,"('jim', 'chanos')",1
846,"('chanos', 'will')",1
847,"('will', 'be')",1
848,"('be', 'right')",1
849,"('right', 'stick')",1
850,"('to', 'the')",1
851,"('the', 'preferred')",1
852,"('preferred', 'share')",1
853,"('share', 'san')",1
854,"('san', 'francisco')",1
855,"('francisco', 'family')",1
856,"('family', 'asked')",1
857,"('asked', 'loan')",1
858,"('loan', 'spare')",1
859,"('spare', 'room')",1
860,"('room', 'teacher')",1
861,"('teacher', 'rent')",1
862,"('rent', 'push')",1
863,"('push', 'public')",1
864,"('solarpowered', 'refrigeration')",1
865,"('with', 'solarpowered')",1
866,"('trailer', 'with')",1
867,"('cathie', 'wood')",1
868,"('cutest', 'ev')",1
869,"('ev', 'mint')",1
870,"('mint', 'explainer')",1
871,"('explainer', 'gigafactories')",1
872,"('gigafactories', 'building')",1
873,"('building', 'block')",1
874,"('block', 'ambani')",1
875,"('ambani', 's')",1
876,"('s', 'cleanenergy')",1
877,"('cleanenergy', 'play')",1
878,"('play', 'cathie')",1
879,"('wood', 'loading')",1
880,"('1041', 'trailer')",1
881,"('loading', 'up')",1
882,"('up', 'these')",1
883,"('these', '10')",1
884,"('10', 'stock')",1
885,"('stock', 'south')",1
886,"('south', 'africa')",1
887,"('africa', 'shoprite')",1
888,"('shoprite', 'group')",1
889,"('group', 'now')",1
890,"('now', 'ha')",1
891,"('ha', '1041')",1
892,"('public', 'worker')",1
893,"('worker', 'vlog')",1
894,"('vlog', 'how')",1
895,"('grave', 'over')",1
896,"('delivery', 'halve')",1
897,"('halve', 'august')",1
898,"('august', 'seres')",1
899,"('seres', 'zeekr')",1
900,"('zeekr', 'see')",1
901,"('see', 'growth')",1
902,"('growth', 'elon')",1
903,"('tolkien', 'is')",1
904,"('is', 'turning')",1
905,"('turning', 'his')",1
906,"('his', 'grave')",1
907,"('over', 'depiction')",1
908,"('li', 'auto')",1
909,"('depiction', 'male')",1
910,"('male', 'character')",1
911,"('character', 'ring')",1
912,"('power', 'make')",1
913,"('make', 'clean')",1
914,"('clean', 'stuff')",1
915,"('stuff', 'cheaper')",1
916,"('cheaper', 'did')",1
917,"('did', 'ira')",1
918,"('ira', 'kill')",1
919,"('kill', 'carbon')",1
920,"('auto', 'delivery')",1
921,"('mini', 'li')",1
922,"('how', 'to')",1
923,"('begs', 'be')",1
924,"('to', 'increase')",1
925,"('increase', 'your')",1
926,"('your', 'clout')",1
927,"('clout', 'why')",1
928,"('loom', 'elon')",1
929,"('s', 'twitter')",1
930,"('twitter', 'take')",1
931,"('take', 'tolkien')",1
932,"('tolkien', 'lotr')",1
933,"('lotr', 'trop')",1
934,"('trop', 'begs')",1
935,"('be', 'mocked')",1
